"pair","pairwise_distance","frxfr"
"5088---4674",0.135854341736695,9.96492374043367e-05
"5088---1383",0.198467966573816,0.00012456154815051
"4674---1383",0.229757785467128,9.96492374043367e-05
"5088---2374",0.220628415300546,7.47369266581632e-05
"4674---2374",0.258434547908232,5.97895406568877e-05
"1383---2374",0.130853994490358,7.47369266581632e-05
"5088---10204",0.210970464135021,0.000149473853316326
"4674---10204",0.244444444444444,0.000119579081313775
"1383---10204",0.233425414364641,0.000149473853316326
"2374---10204",0.257565568258238,8.96843093112245e-05
"5088---5564",0.268980477223427,0.000203916365522337
"4674---5564",0.296428571428571,0.000163133090590779
"1383---5564",0.282469836763662,0.000203916365522337
"2374---5564",0.306193458594294,0.000122349815659221
"10204---5564",0.278291814946619,0.000244699631318442
"5088---7173",0.0995024875621891,7.47369266581632e-05
"4674---7173",0.147552447552448,5.97895406568877e-05
"1383---7173",0.212707182320442,7.47369266581632e-05
"2374---7173",0.235215053763441,4.48421546556122e-05
"10204---7173",0.220680083275503,8.96843093112245e-05
"5564---7173",0.290598290598291,0.000122349815659221
"5088---248",0.11231884057971,0.00012456154815051
"4674---248",0.0305454545454545,9.96492374043367e-05
"1383---248",0.217758985200846,0.00012456154815051
"2374---248",0.249484536082474,7.47369266581632e-05
"10204---248",0.234794908062235,0.000149473853316326
"5564---248",0.28311499272198,0.000203916365522337
"7173---248",0.133380884450785,7.47369266581632e-05
"5088---6072",0.20573476702509,7.47369266581632e-05
"4674---6072",0.242192921582235,5.97895406568877e-05
"1383---6072",0.231034482758621,7.47369266581632e-05
"2374---6072",0.256720430107527,4.48421546556122e-05
"10204---6072",0.0971547536433033,8.96843093112245e-05
"5564---6072",0.269559032716927,0.000122349815659221
"7173---6072",0.218988218988219,4.48421546556122e-05
"248---6072",0.230007077140835,7.47369266581632e-05
"5088---216",0.120143884892086,0.000323860017378826
"4674---216",0.0464285714285714,0.000259088011001276
"1383---216",0.233171408743928,0.000323860017378826
"2374---216",0.253378378378378,0.000194316004623724
"10204---216",0.252777777777778,0.000388632009247449
"5564---216",0.295714285714286,0.000530182537568442
"7173---216",0.147552447552448,0.000194316004623724
"248---216",0.0443636363636364,0.000323860017378826
"6072---216",0.250694444444444,0.000194316004623724
"5088---9489",0.119013062409289,0.000249123090720663
"4674---9489",0.174791086350975,0.000199298470344388
"1383---9489",0.227491408934708,0.000249123090720663
"2374---9489",0.246648793565684,0.000149473849968112
"10204---9489",0.224982746721877,0.000298947699936224
"5564---9489",0.278839348903043,0.000407832721909221
"7173---9489",0.13245492371706,0.000149473849968112
"248---9489",0.159090909090909,0.000249123090720663
"6072---9489",0.229813664596273,0.000149473849968112
"216---9489",0.162612925642807,0.000647720020248725
"5088---2312",0.225736879942487,0.000278896339060167
"4674---2312",0.260689655172414,0.000223117068749222
"1383---2312",0.238229093464512,0.000278896339060167
"2374---2312",0.238487972508591,0.000167337798438278
"10204---2312",0.259106529209622,0.000334675596876555
"5564---2312",0.297585227272727,0.000456573707240019
"7173---2312",0.239175257731959,0.000167337798438278
"248---2312",0.245959241040056,0.000278896339060167
"6072---2312",0.249142072752231,0.000167337798438278
"216---2312",0.261559696342305,0.000725130464064056
"9489---2312",0.246238030095759,0.000557792665625778
"5088---6069",0.217939214232765,0.00074736927216199
"4674---6069",0.273181169757489,0.000597895411033163
"1383---6069",0.236298932384342,0.00074736927216199
"2374---6069",0.259722222222222,0.000448421549904337
"10204---6069",0.111664295874822,0.000896843099808673
"5564---6069",0.291176470588235,0.00122349816572766
"7173---6069",0.242337847469708,0.000448421549904337
"248---6069",0.260553129548763,0.00074736927216199
"6072---6069",0.131241084165478,0.000448421549904337
"216---6069",0.274411974340699,0.00194316006074617
"9489---6069",0.246458923512748,0.00149473851084184
"2312---6069",0.271830985915493,0.00167337799687733
"5088---10926",0.162399414776884,0.0001743861640625
"4674---10926",0.182466143977192,0.0001395089296875
"1383---10926",0.194640338504937,0.0001743861640625
