"pair","pairwise_distance","frxfr"
"2912---6172",0.20952380952381,0.000228546838101
"2912---1383",0.231520223152022,0.000211480913509174
"6172---1383",0.153578874218207,0.0005518613272302
"2912---6359",0.223901098901099,4.48492473753813e-05
"6172---6359",0.145578231292517,0.000117034510449
"1383---6359",0.170664838930774,0.000108295373445139
"2912---78",0.289148351648352,0.00105740457690441
"6172---78",0.269230769230769,0.0027593066605722
"1383---78",0.281099656357388,0.00255326522159924
"6359---78",0.266177451634423,0.000541476872018026
"2912---6556",0.215341308937368,0.000232847448683636
"6172---6556",0.179930795847751,0.0006076174910562
"1383---6556",0.195912614517266,0.00056224580983234
"6359---6556",0.198630136986301,0.000119236771737551
"78---6556",0.203677510608204,0.00281122907404244
"2912---2312",0.182780522230063,0.000474227866682092
"6172---2312",0.189761092150171,0.0012375018415332
"1383---2312",0.214532871972318,0.00114509578032784
"6359---2312",0.210277214334009,0.000242843115571282
"78---2312",0.287837837837838,0.00572547895231248
"6556---2312",0.21147201105736,0.00126078815588325
"2912---8239",0.206748025843503,0.000155948403225833
"6172---8239",0.126286890871654,0.0004069487470788
"1383---8239",0.134265734265734,0.000376561292637992
"6359---8239",0.167571234735414,7.98582259045425e-05
"78---8239",0.269021739130435,0.00188280647985371
"6556---8239",0.186062717770035,0.000414606381298637
"2312---8239",0.192886456908345,0.000844406502315489
"2912---410",0.178723404255319,8.96984900714912e-05
"6172---410",0.221250840618695,0.0002340690086874
"1383---410",0.246603260869565,0.000216590735591461
"6359---410",0.231585932315859,4.59328991849462e-05
"78---410",0.304232804232804,0.00108295368754197
"6556---410",0.23728813559322,0.000238473531034733
"2312---410",0.197839297771776,0.000485686205805934
"8239---410",0.224091520861373,0.000159716443477211
"2912---14420",0.206303724928367,0.000316163286429804
"6172---14420",0.0734385724090597,0.0008250309116574
"1383---14420",0.156467315716273,0.000763424654308748
"6359---14420",0.164411366711773,0.000161901235461009
"78---14420",0.260190217391304,0.00381712330532713
"6556---14420",0.190839694656489,0.000840555679793146
"2312---14420",0.192910702113156,0.00171191451359816
"8239---14420",0.1292984869326,0.000562957922997236
"410---14420",0.231748158070998,0.000323802454030323
"2912---590",0.208092485549133,5.97989949407513e-05
"6172---590",0.133333333333333,0.0001560460098618
"1383---590",0.174063800277392,0.000144393827493913
"6359---590",0.184281842818428,3.06219335886862e-05
"78---590",0.28186109238031,0.00072196914385934
"6556---590",0.206777316735823,0.000158982358169945
"2312---590",0.20164046479836,0.000323790812316166
"8239---590",0.165181631254284,0.000106477631762099
"410---590",0.230717639168343,6.12438639824843e-05
"14420---590",0.150273224043716,0.000215868308317447
"2912---6630",0.22198275862069,0.000160214883203971
"6172---6630",0.201623815967524,0.0004180821645786
"1383---6630",0.206469373709566,0.000386863361670757
"6359---6630",0.205351170568562,8.20430095564662e-05
"78---6630",0.230131306150657,0.00193431682547342
"6556---6630",0.13588110403397,0.000425949298494509
"2312---6630",0.225675675675676,0.00086750801128267
"8239---6630",0.197824609109449,0.000285277392262234
"410---6630",0.247682119205298,0.000164086010553112
"14420---6630",0.193089430894309,0.000578359483111475
"590---6630",0.21974306964165,0.000109390676555348
"2912---198",0.213507625272331,4.48492473753813e-05
"6172---198",0.221614227086183,0.000117034510449
"1383---198",0.234722222222222,0.000108295373445139
"6359---198",0.235492577597841,2.29664507905562e-05
"78---198",0.279584775086505,0.000541476872018026
"6556---198",0.202683615819209,0.000119236771737551
"2312---198",0.239398084815321,0.000242843115571282
"8239---198",0.220537560303239,7.98582259045425e-05
"410---198",0.228552278820375,4.59328991849462e-05
"14420---198",0.231506849315069,0.000161901235461009
"590---198",0.245398773006135,3.06219335886862e-05
