"pair","pairwise_distance","frxfr"
"8175---627",0.227636849132176,5.5259811241688e-05
"8175---3001",0.143451143451143,4.1444856821824e-05
"627---3001",0.218582887700535,5.5259811241688e-05
"8175---6091",0.293957909029192,5.5259811241688e-05
"627---6091",0.289825970548862,7.3679751183481e-05
"3001---6091",0.280868385345997,5.5259811241688e-05
"8175---539",0.133146461107218,5.5259811241688e-05
"627---539",0.21105866486851,7.3679751183481e-05
"3001---539",0.00840925017519271,5.5259811241688e-05
"6091---539",0.274094326725906,7.3679751183481e-05
"8175---10853",0.102877697841727,4.1444856821824e-05
"627---10853",0.219810040705563,5.5259811241688e-05
"3001---10853",0.12112676056338,4.1444856821824e-05
"6091---10853",0.291523087525844,5.5259811241688e-05
"539---10853",0.110007097232079,5.5259811241688e-05
"8175---248",0.123307198859587,5.5259811241688e-05
"627---248",0.233713901947616,7.3679751183481e-05
"3001---248",0.152719665271967,5.5259811241688e-05
"6091---248",0.292832764505119,7.3679751183481e-05
"539---248",0.147679324894515,7.3679751183481e-05
"10853---248",0.0943124550035997,5.5259811241688e-05
"8175---5287",0.222672064777328,4.1444856821824e-05
"627---5287",0.0120643431635389,5.5259811241688e-05
"3001---5287",0.217828418230563,4.1444856821824e-05
"6091---5287",0.287726358148893,5.5259811241688e-05
"539---5287",0.208248816768087,5.5259811241688e-05
"10853---5287",0.215646258503401,4.1444856821824e-05
"248---5287",0.22962962962963,5.5259811241688e-05
"8175---10926",0.116379310344828,5.5259811241688e-05
"627---10926",0.23394185260311,7.3679751183481e-05
"3001---10926",0.138051857042747,5.5259811241688e-05
"6091---10926",0.291408934707904,7.3679751183481e-05
"539---10926",0.131448763250883,7.3679751183481e-05
"10853---10926",0.106290672451193,5.5259811241688e-05
"248---10926",0.13424264178033,7.3679751183481e-05
"5287---10926",0.230508474576271,5.5259811241688e-05
"8175---6992",0.256624825662483,0.00134005041778261
"627---6992",0.249498327759197,0.00178673395976165
"3001---6992",0.242445054945055,0.00134005041778261
"6091---6992",0.297643097643098,0.00178673395976165
"539---6992",0.235457063711911,0.00178673395976165
"10853---6992",0.236401673640167,0.00134005041778261
"248---6992",0.255348516218081,0.00178673395976165
"5287---6992",0.24798927613941,0.00134005041778261
"10926---6992",0.240444753300903,0.00178673395976165
"8175---1344",0.254834254143646,0.000317743913030264
"627---1344",0.241077441077441,0.000423658567159093
"3001---1344",0.25,0.000317743913030264
"6091---1344",0.294117647058823,0.000423658567159093
"539---1344",0.239041095890411,0.000423658567159093
"10853---1344",0.24,0.000317743913030264
"248---1344",0.263661202185792,0.000423658567159093
"5287---1344",0.240566037735849,0.000317743913030264
"10926---1344",0.243633860977288,0.000423658567159093
"6992---1344",0.228940217391304,0.0102737202165908
"8175---8315",0.223766504517026,4.1444856821824e-05
"627---8315",0.193678547410894,5.5259811241688e-05
"3001---8315",0.217420661715057,4.1444856821824e-05
"6091---8315",0.284844384303112,5.5259811241688e-05
"539---8315",0.212389380530973,5.5259811241688e-05
"10853---8315",0.2145305003427,4.1444856821824e-05
"248---8315",0.23082145281738,5.5259811241688e-05
"5287---8315",0.192048517520216,4.1444856821824e-05
"10926---8315",0.21448087431694,5.5259811241688e-05
"6992---8315",0.248140635564571,0.00134005041778261
"1344---8315",0.231550440081246,0.000317743913030264
"8175---134",0.124817518248175,0.00378529706683674
"627---134",0.202462380300958,0.0050470629517766
"3001---134",0.125531914893617,0.00378529706683674
"6091---134",0.273421235253296,0.0050470629517766
"539---134",0.115714285714286,0.0050470629517766
"10853---134",0.0662824207492795,0.00378529706683674
"248---134",0.125089349535382,0.0050470629517766
"5287---134",0.200960219478738,0.00378529706683674
"10926---134",0.114470842332613,0.0050470629517766
"6992---134",0.222612359550562,0.122391276139595
"1344---134",0.223839223839224,0.0290206118257198
"8315---134",0.195441988950276,0.00378529706683674
"8175---6841",0.201284796573876,4.1444856821824e-05
"627---6841",0.169137466307278,5.5259811241688e-05
"3001---6841",0.198240866035183,4.1444856821824e-05
"6091---6841",0.272357723577236,5.5259811241688e-05
"539---6841",0.193174061433447,5.5259811241688e-05
"10853---6841",0.193392980041294,4.1444856821824e-05
"248---6841",0.213896457765668,5.5259811241688e-05
"5287---6841",0.167004732927654,4.1444856821824e-05
"10926---6841",0.20958904109589,5.5259811241688e-05
"6992---6841",0.236289776574137,0.00134005041778261
"1344---6841",0.233378561736771,0.000317743913030264
"8315---6841",0.12483039348711,4.1444856821824e-05
"134---6841",0.17069799585349,0.00378529706683674
"8175---2830",0.138664710198092,0.000469708392335464
"627---2830",0.214430209035738,0.000626277880767743
"3001---2830",0.145239749826268,0.000469708392335464
"6091---2830",0.282993197278912,0.000626277880767743
"539---2830",0.137351086194814,0.000626277880767743
"10853---2830",0.13540197461213,0.000469708392335464
"248---2830",0.154545454545455,0.000626277880767743
"5287---2830",0.210810810810811,0.000469708392335464
"10926---2830",0.169824561403509,0.000626277880767743
"6992---2830",0.236878453038674,0.0151872385538967
"1344---2830",0.246753246753247,0.00360109779617418
"8315---2830",0.215353260869565,0.000469708392335464
"134---2830",0.134751773049645,0.0429000347961097
"6841---2830",0.201772324471711,0.000469708392335464
