"pair","pairwise_distance","frxfr"
"4674---6874",0.12691466083151,0.000110483838936352
"4674---1383",0.223922114047288,0.000101823836223872
"6874---1383",0.220362622036262,0.000150514670238896
"4674---10204",0.226789510985117,0.000147325900291808
"6874---10204",0.20042492917847,0.000217775229478844
"1383---10204",0.23082145281738,0.000200705456232784
"4674---4552",0.228268551236749,0.00202565699477596
"6874---4552",0.208597603946441,0.00299429982107015
"1383---4552",0.23019634394042,0.00275959902842858
"10204---4552",0.0172890733056708,0.00399278230309225
"4674---216",0.0547845142439737,0.000141905455642608
"6874---216",0.115271659324523,0.000209762798704494
"1383---216",0.229813664596273,0.000193321060046184
"10204---216",0.239466292134831,0.000279710530195026
"4552---216",0.240391334730957,0.00384587904014018
"4674---9489",0.141592920353982,0.000155985898681592
"6874---9489",0.123809523809524,0.000230576326454231
"1383---9489",0.210048848569435,0.000212503170852916
"10204---9489",0.200851667849539,0.000307464559594249
"4552---9489",0.20409604519774,0.00422748297858141
"216---9489",0.141720896601591,0.000296152260646336
"4674---5288",0.209285187914517,0.0005383810881274
"6874---5288",0.193759071117562,0.000795827921511325
"1383---5288",0.216480446927374,0.0007334489163527
"10204---5288",0.0597439544807966,0.00106120556764468
"4552---5288",0.0587818696883853,0.0145910425576008
"216---5288",0.227893601725377,0.00102216147540124
"9489---5288",0.191582002902758,0.00112358454166642
"4674---1663",0.259205776173285,0.000220988846115016
"6874---1663",0.265646731571627,0.000326662837828513
"1383---1663",0.260601915184679,0.000301058178460268
"10204---1663",0.283288043478261,0.000435592183782527
"4552---1663",0.282329045362221,0.00598917333748596
"216---1663",0.28,0.000419565787085539
"9489---1663",0.277855153203343,0.000461196830370042
"5288---1663",0.268989547038327,0.00159180832033013
"4674---7342",0.206562266964952,7.4742802833664e-05
"6874---7342",0.204125177809388,0.000110483838936352
"1383---7342",0.233333333333333,0.000101823836223872
"10204---7342",0.0666204024982651,0.000147325900291808
"4552---7342",0.0767634854771784,0.00202565699477596
"216---7342",0.243472124206069,0.000141905455642608
"9489---7342",0.206281227694504,0.000155985898681592
"5288---7342",0.0784593437945792,0.0005383810881274
"1663---7342",0.279782164737917,0.000220988846115016
"4674---10762",0.197456993268512,0.000178726344433056
"6874---10762",0.191582002902758,0.000264190957569108
"1383---10762",0.221294363256785,0.000243483002168688
"10204---10762",0.0342124019957235,0.000352288362239532
"4552---10762",0.0177179305457123,0.00484378770966421
"216---10762",0.218142548596112,0.000339326896778982
"9489---10762",0.187409551374819,0.000372996307303443
"5288---10762",0.0627253064167267,0.00128738661309023
"1663---10762",0.272980501392758,0.000528432533022789
"7342---10762",0.0933713471133286,0.000178726344433056
"4674---12995",0.216546762589928,0.00012240457227712
"6874---12995",0.225496915695682,0.00018093684657016
"1383---12995",0.104194857916103,0.00016675455894176
"10204---12995",0.246822742474916,0.00024127224464264
"4552---12995",0.246502331778814,0.0033173719558993
"216---12995",0.246947082767978,0.00023239530688164
"9489---12995",0.229924502402196,0.00025545452519186
"5288---12995",0.234525447042641,0.0008816943480295
"1663---12995",0.271621621621622,0.00036190835988478
"7342---12995",0.248659517426273,0.00012240457227712
"10762---12995",0.234567901234568,0.00029269603113048
"4674---2130",0.223042836041359,9.5323538886912e-05
"6874---2130",0.222925457102672,0.000140906015267616
"1383---2130",0.246122724207687,0.000129861445435776
"10204---2130",0.0948453608247423,0.000187892688701664
"4552---2130",0.101439342015079,0.00258342992224668
"216---2130",0.253138075313807,0.000180979702478064
"9489---2130",0.216101694915254,0.000198937253020536
"5288---2130",0.0978184377199155,0.0006866265198042
"1663---2130",0.293522267206478,0.000281839027539528
"7342---2130",0.068870523415978,9.5323538886912e-05
"10762---2130",0.0950704225352113,0.000227939373394848
"12995---2130",0.254654255319149,0.00015610917122496
"4674---1747",0.202973977695167,0.00175376681683151
"6874---1747",0.209302325581395,0.00259239529662729
"1383---1747",0.229519295870007,0.00238919679703908
"10204---1747",0.016597510373444,0.00345685825786599
"4552---1747",0.000687757909215956,0.0475300615582571
"216---1747",0.241090146750524,0.00332967282197333
"9489---1747",0.203389830508475,0.00366005665602637
"5288---1747",0.0580736543909348,0.0126325860333165
"1663---1747",0.283006093432634,0.00518528728537115
"7342---1747",0.0760719225449516,0.00175376681683151
"10762---1747",0.0170092133238838,0.00419363898966762
"12995---1747",0.247168554297135,0.00287210365345546
"2130---1747",0.100753941055517,0.0022366736732479
"4674---7075",0.209179834462001,0.000109403981925896
"6874---7075",0.217204301075269,0.000161719543017353
"1383---7075",0.224233983286908,0.000149043556242508
"10204---7075",0.221523410202655,0.000215646718100887
"4552---7075",0.219359331476323,0.00296503386068791
"216---7075",0.227434257285004,0.000207712599952399
"9489---7075",0.208154506437768,0.000228322698548432
"5288---7075",0.199712643678161,0.000788049586069381
"1663---7075",0.264993026499303,0.00032347007082403
"7342---7075",0.23442967109867,0.000109403981925896
"10762---7075",0.201001430615165,0.000261608783919309
"12995---7075",0.22786547700755,0.00017916838953518
"2130---7075",0.238557558945908,0.000139528815218568
"1747---7075",0.220055710306407,0.00256705750730094
"4674---7944",0.189747513389441,0.000750646413834912
"6874---7944",0.192805755395683,0.00110959576494412
"1383---7944",0.229813664596273,0.00102262284268978
"10204---7944",0.0937279774489077,0.00147960277814516
"4552---7944",0.105742296918767,0.0203437936649511
"216---7944",0.219129193433262,0.00142516493017781
"9489---7944",0.193083573487032,0.00156657565698641
"5288---7944",0.0918880114860014,0.00540699328574483
"1663---7944",0.270344827586207,0.00221940412380465
"7342---7944",0.0713276836158192,0.000750646413834912
"10762---7944",0.0974212034383954,0.00179495930604935
"12995---7944",0.24320652173913,0.00122931639881496
"2130---7944",0.0837988826815642,0.000957339969960096
"1747---7944",0.106442577030812,0.0176131844384663
"7075---7944",0.224663359319631,0.00109875069676869
"4674---11748",0.196033562166285,0.000194966497170256
"6874---11748",0.205547652916074,0.000288196940102458
"1383---11748",0.225938566552901,0.000265607335079288
"10204---11748",0.0174459176552687,0.000384299405874182
"4552---11748",0.00138888888888889,0.00528392345171753
"216---11748",0.235543018335684,0.000370160183550507
"9489---11748",0.20014245014245,0.000406888999621605
"5288---11748",0.0581973030518098,0.00140436631910241
"1663---11748",0.279863481228669,0.000576449097535526
"7342---11748",0.0767620376831822,0.000194966497170256
"10762---11748",0.0135424091233072,0.000466207420715874
"12995---11748",0.244115669132481,0.00031929215643148
"2130---11748",0.0946786454733932,0.000248651318522448
"1747---11748",0.000694444444444444,0.00457469830094554
"7075---11748",0.213783403656821,0.000285380134593546
"7944---11748",0.100988700564972,0.0019580601257957
"4674---4008",0.193972179289026,9.4243686199152e-05
"6874---4008",0.203450754852624,0.000139309791070686
"1383---4008",0.231138545953361,0.000128390337328296
"10204---4008",0.0917366946778712,0.000185764185844194
"4552---4008",0.100488485694348,0.00255416407901684
"216---4008",0.238603988603989,0.000178929511932969
"9489---4008",0.207045291157441,0.000196683634136068
"5288---4008",0.084051724137931,0.000678848215499137
"1663---4008",0.281099656357388,0.000278646273315775
"7342---4008",0.079521463757917,9.4243686199152e-05
"10762---4008",0.0881720430107527,0.000225357210081558
"12995---4008",0.249492900608519,0.00015434072126916
"2130---4008",0.102296450939457,0.000120194070140016
"1747---4008",0.0997906489881368,0.00221133598534938
"7075---4008",0.227946365561044,0.000137948192343115
"7944---4008",0.0910384068278805,0.000946494945197766
"11748---4008",0.0936619718309859,0.000245834524289283
"4674---7355",0.207703927492447,7.5822655521424e-05
"6874---7355",0.229254571026723,0.000112080063133282
"1383---7355",0.21969696969697,0.000103294944331352
"10204---7355",0.21932830705963,0.000149454403149278
"4552---7355",0.221462747778537,0.0020549228380058
"216---7355",0.240083507306889,0.000143955646187703
"9489---7355",0.218706047819972,0.000158239517566059
"5288---7355",0.193661971830986,0.000546159392432463
"1663---7355",0.259489302967564,0.000224181600338768
"7342---7355",0.226272352132049,7.5822655521424e-05
"10762---7355",0.206751054852321,0.000181308507746346
"12995---7355",0.233333333333333,0.00012417302223292
"2130---7355",0.231241473396999,9.6700733422992e-05
"1747---7355",0.220779220779221,0.00177910450473003
"7075---7355",0.179198875614898,0.000110984604801348
"7944---7355",0.215481171548117,0.000761491438597242
"11748---7355",0.215862068965517,0.000197783291403421
"4008---7355",0.222222222222222,9.5605279476207e-05
"4674---2412",0.25019305019305,0.000115904279262856
"6874---2412",0.277697841726619,0.000171328197988633
