"pair","pairwise_distance","frxfr"
"6172---4674",0.231333333333333,0.00017615712837451
"6172---6091",0.287037037037037,0.00011743808047445
"4674---6091",0.297515110812626,8.8078564187255e-05
"6172---1383",0.16043507817811,0.00029359520884896
"4674---1383",0.240246406570842,0.000220196416215264
"6091---1383",0.288526816021724,0.00014679760442448
"6172---2374",0.162758620689655,0.0002348761609489
"4674---2374",0.249490142760027,0.00017615712837451
"6091---2374",0.305050505050505,0.00011743808047445
"1383---2374",0.123875432525952,0.00029359520884896
"6172---5564",0.268479776847978,7.829205875819e-05
"4674---5564",0.292158223455933,5.8719046622921e-05
"6091---5564",0.204234972677596,3.9146029379095e-05
"1383---5564",0.277855153203343,9.7865076002016e-05
"2374---5564",0.283530229325921,7.829205875819e-05
"6172---4459",0.25197415649677,0.00017615712837451
"4674---4459",0.293286219081272,0.000132117852028009
"6091---4459",0.196064652143359,8.8078564187255e-05
"1383---4459",0.253911806543385,0.000220196416215264
"2374---4459",0.277856135401975,0.00017615712837451
"5564---4459",0.190954773869347,5.8719046622921e-05
"6172---6359",0.117142857142857,7.829205875819e-05
"4674---6359",0.248670212765957,5.8719046622921e-05
"6091---6359",0.29287598944591,3.9146029379095e-05
"1383---6359",0.166666666666667,9.7865076002016e-05
"2374---6359",0.174089068825911,7.829205875819e-05
"5564---6359",0.276566757493188,2.6097354622249e-05
"4459---6359",0.257638888888889,5.8719046622921e-05
"6172---1675",0.170365068002863,5.871904790006e-05
"4674---1675",0.16759388038943,4.4039287840754e-05
"6091---1675",0.28782784129119,2.935952395003e-05
"1383---1675",0.20424948594928,7.3398811790784e-05
"2374---1675",0.197824609109449,5.871904790006e-05
"5564---1675",0.284027777777778,1.9573017243826e-05
"4459---1675",0.281869688385269,4.4039287840754e-05
"6359---1675",0.199600798403194,1.9573017243826e-05
"6172---248",0.180930930930931,9.786506961632e-05
"4674---248",0.0276532137518685,7.3398805405088e-05
"6091---248",0.279432624113475,4.893253480816e-05
"1383---248",0.204758471521269,0.000122331340213248
"2374---248",0.213620071684588,9.786506961632e-05
"5564---248",0.272064186725018,3.2621692000672e-05
"4459---248",0.276501111934767,7.3398805405088e-05
"6359---248",0.212333566923616,3.2621692000672e-05
"1675---248",0.123257520176082,2.4466270596928e-05
"6172---4172",0.180616740088106,0.00217260455774284
"4674---4172",0.15880721220527,0.00162945348918836
"6091---4172",0.2947086403215,0.00108630227887142
"1383---4172",0.222525597269625,0.00271575576805978
"2374---4172",0.224406779661017,0.00217260455774284
"5564---4172",0.29016620498615,0.000724201566501764
"4459---4172",0.294989414255469,0.00162945348918836
"6359---4172",0.214333112143331,0.000724201566501764
"1675---4172",0.0881944444444445,0.000543151210316936
"248---4172",0.115920763022744,0.000905251922686592
"6172---7952",0.213973799126638,7.829205875819e-05
"4674---7952",0.27682119205298,5.8719046622921e-05
"6091---7952",0.293963254593176,3.9146029379095e-05
"1383---7952",0.224544841537424,9.7865076002016e-05
"2374---7952",0.241448692152918,7.829205875819e-05
"5564---7952",0.265720081135903,2.6097354622249e-05
"4459---7952",0.271221532091097,5.8719046622921e-05
"6359---7952",0.234868421052632,2.6097354622249e-05
"1675---7952",0.254136333553938,1.9573017243826e-05
"248---7952",0.243016759776536,3.2621692000672e-05
"4172---7952",0.252805280528053,0.000724201566501764
"6172---78",0.188693098384728,0.00029359520884896
"4674---78",0.151872399445215,0.000220196416215264
"6091---78",0.287625418060201,0.00014679760442448
"1383---78",0.225476839237057,0.000366994020639744
"2374---78",0.229519295870007,0.00029359520884896
"5564---78",0.29045643153527,9.7865076002016e-05
"4459---78",0.295070422535211,0.000220196416215264
"6359---78",0.234437086092715,9.7865076002016e-05
"1675---78",0.0935550935550936,7.3398811790784e-05
"248---78",0.109237536656891,0.000122331340213248
"4172---78",0.0794747753973739,0.00271575576805978
"7952---78",0.24868073878628,9.7865076002016e-05
"6172---6556",0.169427710843373,0.0002348761609489
"4674---6556",0.135908440629471,0.00017615712837451
"6091---6556",0.280360860513532,0.00011743808047445
"1383---6556",0.193389592123769,0.00029359520884896
"2374---6556",0.207162921348315,0.0002348761609489
"5564---6556",0.25214899713467,7.829205875819e-05
"4459---6556",0.256894049346879,0.00017615712837451
"6359---6556",0.197794624396968,7.829205875819e-05
"1675---6556",0.14541547277937,5.871904790006e-05
"248---6556",0.109939759036145,9.786506961632e-05
"4172---6556",0.127857142857143,0.00217260455774284
"7952---6556",0.215215901302262,7.829205875819e-05
"78---6556",0.131241084165478,0.00029359520884896
"6172---2312",0.180206794682422,0.00064590946559798
"4674---2312",0.256916996047431,0.000484432120271282
"6091---2312",0.287769784172662,0.00032295473279899
"1383---2312",0.222818791946309,0.000807386853070272
"2374---2312",0.231796927187709,0.00064590946559798
"5564---2312",0.277815239379636,0.000215303169247858
"4459---2312",0.271851342050929,0.000484432120271282
"6359---2312",0.221349050425671,0.000215303169247858
"1675---2312",0.232849604221636,0.000161477387472292
"248---2312",0.228630993745657,0.000269128951023424
"4172---2312",0.234559789750328,0.00597466274643649
