"pair","pairwise_distance","frxfr"
"2912---1310",0.202712348322627,0.000570197586334791
"2912---6172",0.185,0.000195050497037156
"1310---6172",0.196428571428571,0.000150580356334791
"2912---4782",0.113960113960114,0.000325084152669582
"1310---4782",0.206474820143885,0.000250967253564364
"6172---4782",0.212543554006969,8.5849692669582e-05
"2912---4334",0.208183776022972,0.000130033669220943
"1310---4334",0.227174694464414,0.000100386907720004
"6172---4334",0.224016853932584,3.4339879220943e-05
"4782---4334",0.222677595628415,5.72331304400085e-05
"2912---17554",0.227046263345196,0.000162542076334791
"1310---17554",0.231654676258993,0.000125483626782182
"6172---17554",0.229757785467128,4.2924846334791e-05
"4782---17554",0.238223418573351,7.15414085643645e-05
"4334---17554",0.255247122545701,2.86165652200042e-05
"2912---1383",0.208272859216255,0.000455117821890525
"1310---1383",0.210564930300807,0.000351354161284369
"6172---1383",0.137073863636364,0.000120189571890525
"4782---1383",0.237997256515775,0.000200315947568737
"4334---1383",0.233631977946244,8.01263840514187e-05
"17554---1383",0.235253772290809,0.000100157973784369
"2912---6846",0.174649963154016,0.000227558904151004
"1310---6846",0.211747643219724,0.000175677075396969
"6172---6846",0.180858550316678,6.0094784151004e-05
"4782---6846",0.200684931506849,0.000100157970793938
"4334---6846",0.165512465373961,4.0063190829537e-05
"17554---6846",0.23841961852861,5.0078985396969e-05
"1383---6846",0.214881780250348,0.000140221161623475
"2912---16076",0.175219941348974,9.7525248518578e-05
"1310---16076",0.205567451820129,7.52901781673955e-05
"6172---16076",0.191961191961192,2.5754908518578e-05
"4782---16076",0.213225371120108,4.2924846334791e-05
"4334---16076",0.207994579945799,1.71699396104715e-05
"17554---16076",0.253004005340454,2.14624231673955e-05
"1383---16076",0.233810497614179,6.00947859452625e-05
"6846---16076",0.168946648426813,3.0047392075502e-05
"2912---3739",0.215942028985507,0.000130033669220943
"1310---3739",0.226148409893993,0.000100386907720004
"6172---3739",0.234246575342466,3.4339879220943e-05
"4782---3739",0.230046948356808,5.72331304400085e-05
"4334---3739",0.252185608607935,2.28932536114102e-05
"17554---3739",0.281437125748503,2.86165652200042e-05
"1383---3739",0.25895875591616,8.01263840514187e-05
"6846---3739",0.236289776574137,4.0063190829537e-05
"16076---3739",0.259308510638298,1.71699396104715e-05
"2912---9489",0.199411331861663,0.000130033669220943
"1310---9489",0.21064139941691,0.000100386907720004
"6172---9489",0.197478991596639,3.4339879220943e-05
"4782---9489",0.246770904146839,5.72331304400085e-05
"4334---9489",0.250681198910082,2.28932536114102e-05
"17554---9489",0.241188666205943,2.86165652200042e-05
"1383---9489",0.215822345593338,8.01263840514187e-05
"6846---9489",0.219562243502052,4.0063190829537e-05
"16076---9489",0.234700739744452,1.71699396104715e-05
"3739---9489",0.261569416498994,2.28932536114102e-05
"2912---6556",0.196612665684831,0.000195050497037156
"1310---6556",0.206846321922797,0.000150580356334791
"6172---6556",0.192145862552595,5.1509817037156e-05
"4782---6556",0.229095853161115,8.5849692669582e-05
"4334---6556",0.254768392370572,3.4339879220943e-05
"17554---6556",0.219529085872576,4.2924846334791e-05
"1383---6556",0.205270457697642,0.000120189571890525
"6846---6556",0.21492128678987,6.0094784151004e-05
"16076---6556",0.216689098250336,2.5754908518578e-05
"3739---6556",0.252850435949027,3.4339879220943e-05
"9489---6556",0.155743481324877,3.4339879220943e-05
"2912---2312",0.176082171680117,0.00162802141526247
"1310---2312",0.191123836793128,0.00125684398940134
"6172---2312",0.192361111111111,0.000429935255262472
"4782---2312",0.197041022192334,0.000716558738802684
"4334---2312",0.200136147038802,0.000286623513492366
"17554---2312",0.245320855614973,0.000358279369401342
"1383---2312",0.213406292749658,0.00100318225229505
"6846---2312",0.154794520547945,0.000501591111171448
"16076---2312",0.161725067385445,0.000214967627631236
"3739---2312",0.234354194407457,0.000286623513492366
"9489---2312",0.22678331090175,0.000286623513492366
"6556---2312",0.221847606203641,0.000429935255262472
"2912---8239",0.193233082706767,0.000836116425555734
"1310---8239",0.206720233747261,0.000645487764502187
"6172---8239",0.12037037037037,0.000220805405555734
"4782---8239",0.2217659137577,0.000368008999004373
"4334---8239",0.227053140096618,0.000147203608831415
"17554---8239",0.244201909959072,0.000184004499502187
"1383---8239",0.144957983193277,0.000515212607835787
"6846---8239",0.193615544760583,0.000257606296226506
"16076---8239",0.217687074829932,0.000110402702777867
"3739---8239",0.254214430209036,0.000147203608831415
"9489---8239",0.216459197786999,0.000147203608831415
"6556---8239",0.198341395991707,0.000220805405555734
"2312---8239",0.193592365371507,0.00184298904289371
"2912---14420",0.178598342125094,0.000602706007037156
"1310---14420",0.206647398843931,0.000465293278834791
"6172---14420",0.0686274509803922,0.000159165327037156
"4782---14420",0.222672064777328,0.000265275537669582
"4334---14420",0.230245231607629,0.000106110221720943
"17554---14420",0.22632639355272,0.000132637768834791
"1383---14420",0.147302904564315,0.000371385759390525
"6846---14420",0.186475409836066,0.000185692874151004
"16076---14420",0.20523138832998,7.9582663518578e-05
"3739---14420",0.243853820598007,0.000106110221720943
"9489---14420",0.206403269754768,0.000106110221720943
"6556---14420",0.197135061391542,0.000159165327037156
"2312---14420",0.196908602150538,0.00132849987526247
"8239---14420",0.119752236751549,0.000682288670555734
"2912---12288",0.135408560311284,0.000162542076334791
"1310---12288",0.197794117647059,0.000125483626782182
"6172---12288",0.197434069850321,4.2924846334791e-05
"4782---12288",0.148432055749129,7.15414085643645e-05
"4334---12288",0.206680584551148,2.86165652200042e-05
"17554---12288",0.231681786461968,3.57707042821823e-05
"1383---12288",0.216934919524143,0.000100157973784369
"6846---12288",0.2,5.0078985396969e-05
"16076---12288",0.2,2.14624231673955e-05
