"pair","pairwise_distance","frxfr"
"2912---6172",0.193724420190996,0.0001251016425846
"2912---4782",0.133874239350913,6.25508212923e-05
"6172---4782",0.22229684351914,9.382623193845e-05
"2912---1383",0.224517906336088,0.000208502737641
"6172---1383",0.153314917127072,0.0003127541064615
"4782---1383",0.235254237288136,0.00015637705323075
"2912---4459",0.271339347675226,8.34010950564e-05
"6172---4459",0.275085324232082,0.0001251016425846
"4782---4459",0.29023569023569,6.25508212923e-05
"1383---4459",0.292413793103448,0.000208502737641
"2912---78",0.227023319615912,0.00104251369733742
"6172---78",0.208333333333333,0.00156377054600613
"4782---78",0.253139458030403,0.000781885273003065
"1383---78",0.228105906313646,0.00260628424334355
"4459---78",0.315431679129844,0.00104251369733742
"2912---6556",0.196593328601845,0.0002502032851692
"6172---6556",0.179166666666667,0.0003753049277538
"4782---6556",0.219178082191781,0.0001876524638769
"1383---6556",0.200140449438202,0.000625508212923
"4459---6556",0.285514345696291,0.0002502032851692
"78---6556",0.155944055944056,0.00312754109201226
"2912---2312",0.176928520877565,0.00045870603194262
"6172---2312",0.204423592493298,0.00068805904791393
"4782---2312",0.202120609675282,0.000344029523956965
"1383---2312",0.222748815165877,0.00114676507985655
"4459---2312",0.276024177300202,0.00045870603194262
"78---2312",0.240789473684211,0.00573382544951106
"6556---2312",0.21866485013624,0.00137611809582786
"2912---8239",0.197530864197531,0.0001876524638769
"6172---8239",0.116343490304709,0.00028147869581535
"4782---8239",0.213315217391304,0.000140739347907675
"1383---8239",0.14036312849162,0.00046913115969225
"4459---8239",0.281466113416321,0.0001876524638769
"78---8239",0.21875,0.00234565581900919
"6556---8239",0.180985915492958,0.0005629573916307
"2312---8239",0.199324324324324,0.0010320885718709
"2912---14420",0.184941520467836,0.0003544546539897
"6172---14420",0.0651577503429355,0.00053168198098455
"4782---14420",0.22468142186452,0.000265840990492275
"1383---14420",0.149655172413793,0.00088613663497425
"4459---14420",0.274897680763984,0.0003544546539897
"78---14420",0.209115281501341,0.00443068321368404
"6556---14420",0.186111111111111,0.0010633639619691
"2312---14420",0.204819277108434,0.00194950063575614
"8239---14420",0.111418685121107,0.000797522971476825
"2912---16512",0.180494905385735,6.25508212923e-05
"6172---16512",0.222147651006711,9.382623193845e-05
"4782---16512",0.17989417989418,4.6913115969225e-05
"1383---16512",0.238320920785376,0.00015637705323075
"4459---16512",0.272237196765499,6.25508212923e-05
"78---16512",0.245333333333333,0.000781885273003065
"6556---16512",0.224913494809689,0.0001876524638769
"2312---16512",0.222368421052632,0.000344029523956965
"8239---16512",0.225237449118046,0.000140739347907675
"14420---16512",0.223040857334226,0.000265840990492275
"2912---3970",0.163850110213079,6.25508212923e-05
"6172---3970",0.211772665764547,9.382623193845e-05
"4782---3970",0.188251001335113,4.6913115969225e-05
"1383---3970",0.225255972696246,0.00015637705323075
"4459---3970",0.276494565217391,6.25508212923e-05
"78---3970",0.241750841750842,0.000781885273003065
"6556---3970",0.227113906359189,0.0001876524638769
"2312---3970",0.225099601593625,0.000344029523956965
"8239---3970",0.225718194254446,0.000140739347907675
"14420---3970",0.216745442268737,0.000265840990492275
"16512---3970",0.0795684423465947,4.6913115969225e-05
"2912---6630",0.205147058823529,0.0001668021901128
"6172---6630",0.192910702113156,0.0002502032851692
"4782---6630",0.24045545880777,0.0001251016425846
"1383---6630",0.203576341127923,0.000417005475282
"4459---6630",0.286896551724138,0.0001668021901128
"78---6630",0.169993117687543,0.00208502739467484
"6556---6630",0.137906647807638,0.0005004065703384
"2312---6630",0.234666666666667,0.00091741206388524
"8239---6630",0.191328286304198,0.0003753049277538
"14420---6630",0.184782608695652,0.0007089093079794
"16512---6630",0.234776725304466,0.0001251016425846
"3970---6630",0.23292349726776,0.0001251016425846
"2912---4556",0.159879336349925,0.0001251016425846
"6172---4556",0.213148788927336,0.0001876524638769
"4782---4556",0.19603825136612,9.382623193845e-05
"1383---4556",0.234473133286811,0.0003127541064615
"4459---4556",0.290076335877863,0.0001251016425846
"78---4556",0.224447513812155,0.00156377054600613
"6556---4556",0.208602150537634,0.0003753049277538
"2312---4556",0.217687074829932,0.00068805904791393
"8239---4556",0.225874125874126,0.00028147869581535
"14420---4556",0.222529371112647,0.00053168198098455
"16512---4556",0.172413793103448,9.382623193845e-05
"3970---4556",0.158077994428969,9.382623193845e-05
"6630---4556",0.2296918767507,0.0002502032851692
"2912---8189",0.186737804878049,0.0001876524638769
"6172---8189",0.136173184357542,0.00028147869581535
"4782---8189",0.239145416953825,0.000140739347907675
"1383---8189",0.0936834634492548,0.00046913115969225
"4459---8189",0.284313725490196,0.0001876524638769
"78---8189",0.230557467309016,0.00234565581900919
"6556---8189",0.186029935851746,0.0005629573916307
"2312---8189",0.207560137457045,0.0010320885718709
"8239---8189",0.140735502121641,0.000422218043723025
"14420---8189",0.145543175487465,0.000797522971476825
"16512---8189",0.231615120274914,0.000140739347907675
"3970---8189",0.225761772853186,0.000140739347907675
"6630---8189",0.207810320781032,0.0003753049277538
"4556---8189",0.229624379872431,0.00028147869581535
"2912---12364",0.154887218045113,6.25508212923e-05
"6172---12364",0.221923335574983,9.382623193845e-05
"4782---12364",0.180066445182724,4.6913115969225e-05
"1383---12364",0.238127544097693,0.00015637705323075
"4459---12364",0.27315753887762,6.25508212923e-05
"78---12364",0.239086635325722,0.000781885273003065
"6556---12364",0.222841225626741,0.0001876524638769
"2312---12364",0.215465961665565,0.000344029523956965
"8239---12364",0.228416043507818,0.000140739347907675
"14420---12364",0.229530201342282,0.000265840990492275
"16512---12364",0.146210596914822,4.6913115969225e-05
"3970---12364",0.151084010840108,4.6913115969225e-05
"6630---12364",0.241660993873383,0.0001251016425846
"4556---12364",0.0961672473867596,9.382623193845e-05
"8189---12364",0.229655172413793,0.000140739347907675
"2912---5342",0.187893081761006,0.0001042513688205
"6172---5342",0.235915492957746,0.00015637705323075
"4782---5342",0.237170596393897,7.8188526615375e-05
"1383---5342",0.240740740740741,0.00026062842205125
"4459---5342",0.276203966005666,0.0001042513688205
"78---5342",0.24771287825475,0.00130314212167177
"6556---5342",0.220116618075802,0.0003127541064615
"2312---5342",0.237569060773481,0.000573382539928275
"8239---5342",0.241084165477889,0.000234565579846125
"14420---5342",0.235955056179775,0.000443068317487125
"16512---5342",0.220588235294118,7.8188526615375e-05
"3970---5342",0.213021939136589,7.8188526615375e-05
"6630---5342",0.230220955096222,0.000208502737641
"4556---5342",0.208272859216255,0.00015637705323075
"8189---5342",0.232440260680666,0.000234565579846125
"12364---5342",0.209449929478138,7.8188526615375e-05
"2912---2316",0.0901898734177215,0.0001042513688205
"6172---2316",0.184173669467787,0.00015637705323075
"4782---2316",0.0783633841886269,7.8188526615375e-05
"1383---2316",0.209416725228391,0.00026062842205125
"4459---2316",0.257883672039243,0.0001042513688205
"78---2316",0.220618556701031,0.00130314212167177
"6556---2316",0.193157519600855,0.0003127541064615
"2312---2316",0.166781529979325,0.000573382539928275
"8239---2316",0.192660550458716,0.000234565579846125
"14420---2316",0.19150417827298,0.000443068317487125
"16512---2316",0.154269972451791,7.8188526615375e-05
"3970---2316",0.159944367176634,7.8188526615375e-05
"6630---2316",0.210452961672474,0.000208502737641
"4556---2316",0.168204400283889,0.00015637705323075
"8189---2316",0.203147353361946,0.000234565579846125
"12364---2316",0.153047091412742,7.8188526615375e-05
"5342---2316",0.213976945244957,0.000130314211025625
"2912---1265",0.224043715846995,6.25508212923e-05
"6172---1265",0.258983050847458,9.382623193845e-05
"4782---1265",0.273453093812375,4.6913115969225e-05
"1383---1265",0.273287671232877,0.00015637705323075
"4459---1265",0.216124661246612,6.25508212923e-05
"78---1265",0.286962365591398,0.000781885273003065
"6556---1265",0.259027777777778,0.0001876524638769
"2312---1265",0.271760797342193,0.000344029523956965
"8239---1265",0.267123287671233,0.000140739347907675
"14420---1265",0.257823129251701,0.000265840990492275
"16512---1265",0.26480372588157,4.6913115969225e-05
"3970---1265",0.272666218938885,4.6913115969225e-05
"6630---1265",0.281059063136456,0.0001251016425846
"4556---1265",0.260302197802198,9.382623193845e-05
"8189---1265",0.269257460097155,0.000140739347907675
"12364---1265",0.264843228819213,4.6913115969225e-05
"5342---1265",0.272473867595819,7.8188526615375e-05
"2316---1265",0.239972337482711,7.8188526615375e-05
"2912---2875",0.187694704049844,6.25508212923e-05
"6172---2875",0.200675675675676,9.382623193845e-05
"4782---2875",0.250165892501659,4.6913115969225e-05
"1383---2875",0.210238907849829,0.00015637705323075
"4459---2875",0.29343365253078,6.25508212923e-05
"78---2875",0.134986225895317,0.000781885273003065
