"pair","pairwise_distance","frxfr"
"5088---4674",0.137254901960784,0.000141606810754565
"5088---1383",0.19581881533101,0.000183302151956901
"4674---1383",0.228373702422145,0.000208385601563825
"5088---2374",0.214334470989761,7.47369266581632e-05
"4674---2374",0.25050641458474,8.4964083915145e-05
"1383---2374",0.130853994490358,0.000109981287889366
"5088---10204",0.211673699015471,0.000266955060929109
"4674---10204",0.24322446143155,0.00030348574944881
"1383---10204",0.232734806629834,0.000392845447657442
"2374---10204",0.252858103564223,0.00016017303177363
"5088---5564",0.264450867052023,0.000149473853316326
"4674---5564",0.294789436117059,0.00016992816783029
"1383---5564",0.280028429282161,0.000219962575778732
"2374---5564",0.307852675469076,8.96843093112245e-05
"10204---5564",0.279715302491103,0.000320346063547261
"5088---7173",0.0978723404255319,7.47369266581632e-05
"4674---7173",0.142156862745098,8.4964083915145e-05
"1383---7173",0.213645761543763,0.000109981287889366
"2374---7173",0.229838709677419,4.48421546556122e-05
"10204---7173",0.226989619377163,0.00016017303177363
"5564---7173",0.289679715302491,8.96843093112245e-05
"5088---248",0.113768115942029,0.000158127609062836
"4674---248",0.0305454545454545,0.000179766121600995
"1383---248",0.214940098661029,0.000232697260554229
"2374---248",0.239339752407153,9.48765626040548e-05
"10204---248",0.234961075725407,0.000338892428190896
"5564---248",0.280727272727273,0.00018975312520811
"7173---248",0.126428571428571,9.48765626040548e-05
"5088---6072",0.206156048675734,7.47369266581632e-05
"4674---6072",0.241498959056211,8.4964083915145e-05
"1383---6072",0.228433402346446,0.000109981287889366
"2374---6072",0.251344086021505,4.48421546556122e-05
"10204---6072",0.0957668285912561,0.00016017303177363
"5564---6072",0.272403982930299,8.96843093112245e-05
"7173---6072",0.223066298342541,4.48421546556122e-05
"248---6072",0.228591648973815,9.48765626040548e-05
"5088---216",0.123563218390805,0.000416166676517186
"4674---216",0.0457142857142857,0.000473115794391995
"1383---216",0.233541233541234,0.000612422119915979
"2374---216",0.245945945945946,0.000249699998452605
"10204---216",0.253814147018031,0.000891910883702796
"5564---216",0.293361884368308,0.000499399996905209
"7173---216",0.144156752974108,0.000249699998452605
"248---216",0.0450909090909091,0.000528312649500572
"6072---216",0.250866250866251,0.000249699998452605
"5088---9489",0.119478638667632,0.000341429749859023
"4674---9489",0.168641114982578,0.00038815171047685
"1383---9489",0.223901098901099,0.000502440832026612
"2374---9489",0.240616621983914,0.000204857843796993
"10204---9489",0.224447513812155,0.000731737851929165
"5564---9489",0.275690999291283,0.000409715687593985
"7173---9489",0.13245492371706,0.000204857843796993
"248---9489",0.152096659559346,0.000433436086896518
"6072---9489",0.227743271221532,0.000204857843796993
"216---9489",0.15855354659249,0.00114073473212802
"5088---2312",0.218794835007174,7.47369266581632e-05
"4674---2312",0.25327812284334,8.4964083915145e-05
"1383---2312",0.232443820224719,0.000109981287889366
"2374---2312",0.23282967032967,4.48421546556122e-05
"10204---2312",0.254295532646048,0.00016017303177363
"5564---2312",0.299290780141844,8.96843093112245e-05
"7173---2312",0.230240549828179,4.48421546556122e-05
"248---2312",0.235418130709768,9.48765626040548e-05
"6072---2312",0.244337680164722,4.48421546556122e-05
"216---2312",0.255172413793103,0.000249699998452605
"9489---2312",0.238877481177276,0.000204857843796993
"5088---6069",0.217777777777778,0.00074736927216199
"4674---6069",0.273376159885796,0.000849640845495435
"1383---6069",0.235042735042735,0.0010998128871056
"2374---6069",0.256606397774687,0.000448421549904337
"10204---6069",0.107473309608541,0.00160173032969589
"5564---6069",0.290227773695812,0.000896843099808673
"7173---6069",0.241992882562278,0.000448421549904337
"248---6069",0.261280931586608,0.000948765633124664
"6072---6069",0.129722024233785,0.000448421549904337
"216---6069",0.272986457590877,0.00249700000317031
"9489---6069",0.245750708215297,0.00204857845326598
"2312---6069",0.269393511988717,0.000448421549904337
"5088---10926",0.158473954512106,0.000199560706956565
"4674---10926",0.178699070764832,0.00022686901121283
"1383---10926",0.19661733615222,0.000293669335154527
"2374---10926",0.22786547700755,0.000119736420597811
"10204---10926",0.263268156424581,0.000427690097591547
"5564---10926",0.298346513299784,0.000239472841195623
"7173---10926",0.171929824561404,0.000119736420597811
"248---10926",0.161078717201166,0.000253337068481207
"6072---10926",0.258379888268156,0.000119736420597811
"216---10926",0.18019943019943,0.000666742806352906
"9489---10926",0.177498252969951,0.000547006385755095
"2312---10926",0.254355400696864,0.000119736420597811
"6069---10926",0.277065527065527,0.00119736421491843
"5088---1663",0.245614035087719,0.000300783353989326
"4674---1663",0.261331444759207,0.00034194317683836
"1383---1663",0.25531914893617,0.00044262645156303
"2374---1663",0.275742916378715,0.000180470007003558
"10204---1663",0.274633123689727,0.000644626209154524
"5564---1663",0.306254493170381,0.000360940014007116
"7173---1663",0.270440251572327,0.000180470007003558
"248---1663",0.250541516245487,0.000381836556452898
"6072---1663",0.277234636871508,0.000180470007003558
"216---1663",0.265349329569513,0.0010049329880693
"9489---1663",0.28072625698324,0.00082446298106574
"2312---1663",0.279463655610445,0.000180470007003558
"6069---1663",0.272465851905104,0.00180470008351067
"10926---1663",0.280373831775701,0.000481886582610132
"5088---6992",0.198808637379002,9.96492374043367e-05
"4674---6992",0.24452296819788,0.000113285447334855
"1383---6992",0.23719298245614,0.000146641719923134
"2374---6992",0.240880935994494,5.97895406568877e-05
"10204---6992",0.236120871398454,0.00021356404635137
"5564---6992",0.265454545454545,0.000119579081313775
"7173---6992",0.216502115655853,5.97895406568877e-05
"248---6992",0.231434751261716,0.000126502085833445
"6072---6992",0.229093464511595,5.97895406568877e-05
"216---6992",0.247349823321555,0.000332933337484895
"9489---6992",0.230337078651685,0.000273143796828007
"2312---6992",0.231201686577653,5.97895406568877e-05
"6069---6992",0.257597684515195,0.000597895411033163
"10926---6992",0.254649499284692,0.000159648563777188
"1663---6992",0.25944404846757,0.000240626680496442
"5088---1344",0.220946915351506,0.00012456154815051
"4674---1344",0.265084745762712,0.000141606810754565
"1383---1344",0.240082079343365,0.000183302151956901
"2374---1344",0.25,7.47369266581632e-05
"10204---1344",0.273279352226721,0.000266955060929109
"5564---1344",0.283717679944095,0.000149473853316326
"7173---1344",0.25320729237002,7.47369266581632e-05
"248---1344",0.248099516240498,0.000158127609062836
"6072---1344",0.261133603238866,7.47369266581632e-05
"216---1344",0.260840108401084,0.000416166676517186
"9489---1344",0.243606998654105,0.000341429749859023
