"pair","pairwise_distance","frxfr"
"6172---1383",0.162568306010929,0.000520291370707596
"6172---8352",0.243022464261402,0.000260145689386056
"1383---8352",0.250852079072938,0.000520291370707596
"6172---9489",0.226902173913044,0.000260145689386056
"1383---9489",0.235816814764183,0.000520291370707596
"8352---9489",0.265571526351814,0.000260145689386056
"6172---2312",0.205941931127616,0.000260145689386056
"1383---2312",0.22447599729547,0.000520291370707596
"8352---2312",0.255876427132304,0.000260145689386056
"9489---2312",0.240802675585284,0.000260145689386056
"6172---4658",0.163028649386085,0.000260145689386056
"1383---4658",0.0795065113091158,0.000520291370707596
"8352---4658",0.25,0.000260145689386056
"9489---4658",0.239837398373984,0.000260145689386056
"2312---4658",0.231854838709677,0.000260145689386056
"6172---4482",0.250690607734807,0.000260145689386056
"1383---4482",0.248442906574394,0.000520291370707596
"8352---4482",0.286497601096641,0.000260145689386056
"9489---4482",0.273907103825137,0.000260145689386056
"2312---4482",0.235253772290809,0.000260145689386056
"4658---4482",0.26510989010989,0.000260145689386056
"6172---1335",0.179594689028651,0.000433576143600416
"1383---1335",0.207282913165266,0.000867152273759972
"8352---1335",0.239221140472879,0.000433576143600416
"9489---1335",0.223537604456824,0.000433576143600416
"2312---1335",0.146648044692737,0.000433576143600416
"4658---1335",0.214634146341463,0.000433576143600416
"4482---1335",0.234708392603129,0.000433576143600416
"6172---15943",0.151219512195122,0.00173430456633715
"1383---15943",0.112792297111417,0.00346860907891086
"8352---15943",0.245231607629428,0.00173430456633715
"9489---15943",0.240816326530612,0.00173430456633715
"2312---15943",0.223123732251521,0.00173430456633715
"4658---15943",0.109215017064846,0.00173430456633715
"4482---15943",0.26872852233677,0.00173430456633715
"1335---15943",0.196778711484594,0.00289050757471962
"6172---5673",0.195378151260504,0.000260145689386056
"1383---5673",0.214677640603567,0.000520291370707596
"8352---5673",0.257201646090535,0.000260145689386056
"9489---5673",0.152506963788301,0.000260145689386056
"2312---5673",0.227822580645161,0.000260145689386056
"4658---5673",0.216859279401767,0.000260145689386056
"4482---5673",0.274160383824537,0.000260145689386056
"1335---5673",0.206993006993007,0.000433576143600416
"15943---5673",0.20668485675307,0.00173430456633715
"6172---7314",0.158298465829847,0.000433576143600416
"1383---7314",0.0951403148528405,0.000867152273759972
"8352---7314",0.2457798784605,0.000433576143600416
"9489---7314",0.231913455037187,0.000433576143600416
"2312---7314",0.21514745308311,0.000433576143600416
"4658---7314",0.0951733514615908,0.000433576143600416
"4482---7314",0.254620123203285,0.000433576143600416
"1335---7314",0.202918693537179,0.00072262689704012
"15943---7314",0.09375,0.00289050757471962
"5673---7314",0.208955223880597,0.000433576143600416
"6172---76",0.261052631578947,0.00234131117221644
"1383---76",0.265840220385675,0.00468262227185224
"8352---76",0.291095890410959,0.00234131117221644
"9489---76",0.267683772538141,0.00234131117221644
"2312---76",0.291694800810263,0.00234131117221644
"4658---76",0.275391956373551,0.00234131117221644
"4482---76",0.289164941338854,0.00234131117221644
"1335---76",0.26208829712684,0.00390218523864031
"15943---76",0.279753761969904,0.0156087408819806
"5673---76",0.263011797362942,0.00234131117221644
"7314---76",0.285520054384772,0.00390218523864031
"6172---13922",0.138078291814947,0.000780437060093653
"1383---13922",0.0997935306262904,0.00156087409599376
"8352---13922",0.246445497630332,0.000780437060093653
"9489---13922",0.218218898708362,0.000780437060093653
"2312---13922",0.207547169811321,0.000780437060093653
"4658---13922",0.111262798634812,0.000780437060093653
"4482---13922",0.239862542955326,0.000780437060093653
"1335---13922",0.193863319386332,0.00130072841736039
"15943---13922",0.0937072503419973,0.00520291364524801
"5673---13922",0.195770804911323,0.000780437060093653
"7314---13922",0.0769230769230769,0.00130072841736039
"76---13922",0.280054644808743,0.00702393344406868
"6172---8175",0.213323883770376,5.191748464973e-05
"1383---8175",0.226004084411164,0.000103834967690018
"8352---8175",0.261643835616438,5.191748464973e-05
"9489---8175",0.147426981919332,5.191748464973e-05
"2312---8175",0.241816967267869,5.191748464973e-05
"4658---8175",0.232793522267206,5.191748464973e-05
"4482---8175",0.290190735694823,5.191748464973e-05
"1335---8175",0.219749652294854,8.6529140009922e-05
"15943---8175",0.227642276422764,0.000346116558430246
"5673---8175",0.148611111111111,5.191748464973e-05
"7314---8175",0.228956228956229,8.6529140009922e-05
"76---8175",0.26643598615917,0.000467257355409802
"13922---8175",0.220568335588633,0.000155752452339748
"6172---627",0.111347517730496,6.92233155544787e-05
"1383---627",0.174915254237288,0.000138446628963035
"8352---627",0.26510067114094,6.92233155544787e-05
"9489---627",0.232573726541555,6.92233155544787e-05
"2312---627",0.224218230206254,6.92233155544787e-05
"4658---627",0.180901143241426,6.92233155544787e-05
"4482---627",0.261548913043478,6.92233155544787e-05
"1335---627",0.208016586040083,0.000115372191160183
"15943---627",0.171177266576455,0.000461488762494808
"5673---627",0.218413978494624,6.92233155544787e-05
"7314---627",0.170584284754869,0.000115372191160183
"76---627",0.280891289669142,0.000623009831406618
"13922---627",0.162162162162162,0.000207669944517513
"8175---627",0.226452905811623,1.3814952810422e-05
"6172---3001",0.202406227883935,5.191748464973e-05
"1383---3001",0.226312201772325,0.000103834967690018
"8352---3001",0.263983628922237,5.191748464973e-05
"9489---3001",0.150694444444444,5.191748464973e-05
"2312---3001",0.235136940547762,5.191748464973e-05
"4658---3001",0.220945945945946,5.191748464973e-05
