"pair","pairwise_distance","frxfr"
"4674---6874",0.134208606856309,4.77458649640845e-05
"4674---1383",0.22461752433936,3.1830576642723e-05
"6874---1383",0.221448467966574,6.3661153285446e-05
"4674---10204",0.228368794326241,3.1830576642723e-05
"6874---10204",0.202549575070822,6.3661153285446e-05
"1383---10204",0.23489477257298,4.2440768856964e-05
"4674---4552",0.230551626591231,0.00060478095376874
"6874---4552",0.210711768851304,0.00120956190753748
"1383---4552",0.234258632362898,0.000806374605024987
"10204---4552",0.0179806362378976,0.000806374605024987
"4674---216",0.0592105263157895,3.97882208034037e-05
"6874---216",0.123438648052902,7.95764416068075e-05
"1383---216",0.232895646164478,5.3050961071205e-05
"10204---216",0.242616033755274,5.3050961071205e-05
"4552---216",0.243526941917425,0.00100796825628123
"4674---9489",0.141802067946824,4.77458649640845e-05
"6874---9489",0.129575402635432,9.5491729928169e-05
"1383---9489",0.212290502793296,6.3661153285446e-05
"10204---9489",0.202271114265436,6.3661153285446e-05
"4552---9489",0.205508474576271,0.00120956190753748
"216---9489",0.140477914554671,7.95764416068075e-05
"4674---5288",0.209594095940959,0.000135279950731573
"6874---5288",0.197969543147208,0.000270559901463145
"1383---5288",0.217877094972067,0.000180373267642097
"10204---5288",0.0611664295874822,0.000180373267642097
"4552---5288",0.0601983002832861,0.00342709207135619
"216---5288",0.229106628242075,0.000225466584552621
"9489---5288",0.191582002902758,0.000270559901463145
"4674---1663",0.254716981132076,4.77458649640845e-05
"6874---1663",0.264993026499303,9.5491729928169e-05
"1383---1663",0.259562841530055,6.3661153285446e-05
"10204---1663",0.279101429543907,6.3661153285446e-05
"4552---1663",0.278154681139756,0.00120956190753748
"216---1663",0.278393351800554,7.95764416068075e-05
"9489---1663",0.274441340782123,9.5491729928169e-05
"5288---1663",0.266061452513966,0.000270559901463145
"4674---7342",0.206123973114264,2.38729324820422e-05
"6874---7342",0.20682302771855,4.77458649640845e-05
"1383---7342",0.236054421768707,3.1830576642723e-05
"10204---7342",0.0652324774462179,3.1830576642723e-05
"4552---7342",0.0760719225449516,0.00060478095376874
"216---7342",0.245229681978799,3.97882208034037e-05
"9489---7342",0.202712348322627,4.77458649640845e-05
"5288---7342",0.0784593437945792,0.000135279950731573
"1663---7342",0.276261937244202,4.77458649640845e-05
"4674---10762",0.198501872659176,7.16187974461267e-05
"6874---10762",0.194343727338651,0.000143237594892253
"1383---10762",0.225469728601253,9.5491729928169e-05
"10204---10762",0.0349251603706344,9.5491729928169e-05
"4552---10762",0.0177179305457123,0.00181434286130622
"216---10762",0.221902017291066,0.000119364662410211
"9489---10762",0.190751445086705,0.000143237594892253
"5288---10762",0.0634462869502523,0.000405839852194718
"1663---10762",0.268667131891138,0.000143237594892253
"7342---10762",0.0926585887384177,7.16187974461267e-05
"4674---12995",0.218457101658255,3.97882208034037e-05
"6874---12995",0.23013698630137,7.95764416068075e-05
"1383---12995",0.107577807848444,5.3050961071205e-05
"10204---12995",0.251336898395722,5.3050961071205e-05
"4552---12995",0.250998668442077,0.00100796825628123
"216---12995",0.251866938221317,6.63137013390062e-05
"9489---12995",0.232510288065844,7.95764416068075e-05
"5288---12995",0.237113402061856,0.000225466584552621
"1663---12995",0.27027027027027,7.95764416068075e-05
"7342---12995",0.252511721366376,3.97882208034037e-05
"10762---12995",0.239204934886909,0.000119364662410211
"4674---2130",0.221565731166913,3.1830576642723e-05
"6874---2130",0.222925457102672,6.3661153285446e-05
"1383---2130",0.247304582210243,4.2440768856964e-05
"10204---2130",0.09553264604811,4.2440768856964e-05
"4552---2130",0.102810143934202,0.000806374605024987
"216---2130",0.252094972067039,5.3050961071205e-05
"9489---2130",0.213681241184767,6.3661153285446e-05
"5288---2130",0.0985221674876847,0.000180373267642097
"1663---2130",0.290060851926978,6.3661153285446e-05
"7342---2130",0.0695592286501377,3.1830576642723e-05
"10762---2130",0.0958421423537702,9.5491729928169e-05
"12995---2130",0.257636122177955,5.3050961071205e-05
"4674---1747",0.204020848845867,0.000517246868001252
"6874---1747",0.211416490486258,0.0010344937360025
"1383---1747",0.233581584292485,0.000689662490668336
"10204---1747",0.0172890733056708,0.000689662490668336
"4552---1747",0.000687757909215956,0.0131035872697668
"216---1747",0.244226731980406,0.00086207811333542
"9489---1747",0.204802259887006,0.0010344937360025
"5288---1747",0.0594900849858357,0.00293106558534043
"1663---1747",0.278833107191316,0.0010344937360025
"7342---1747",0.0753803596127248,0.000517246868001252
"10762---1747",0.0170092133238838,0.00155174060400376
"12995---1747",0.251664447403462,0.00086207811333542
"2130---1747",0.10212474297464,0.000689662490668336
"4674---7075",0.212349397590361,3.97882208034037e-05
"6874---7075",0.226198997852541,7.95764416068075e-05
"1383---7075",0.225312934631433,5.3050961071205e-05
"10204---7075",0.222222222222222,5.3050961071205e-05
"4552---7075",0.22075208913649,0.00100796825628123
"216---7075",0.22956645344705,6.63137013390062e-05
"9489---7075",0.205146533238027,7.95764416068075e-05
"5288---7075",0.198994252873563,0.000225466584552621
"1663---7075",0.265875785066295,7.95764416068075e-05
"7342---7075",0.231630510846746,3.97882208034037e-05
"10762---7075",0.202432045779685,0.000119364662410211
"12995---7075",0.225342465753425,6.63137013390062e-05
"2130---7075",0.234927234927235,5.3050961071205e-05
"1747---7075",0.221448467966574,0.00086207811333542
"4674---7944",0.191570881226054,0.000310348122266549
"6874---7944",0.196402877697842,0.000620696244533098
"1383---7944",0.232044198895028,0.000413797496355399
"10204---7944",0.0881523272214387,0.000413797496355399
"4552---7944",0.0995094604064471,0.00786215239899362
"216---7944",0.219285714285714,0.000517246870444249
"9489---7944",0.190784737221022,0.000620696244533098
"5288---7944",0.0869252873563219,0.00175863935951045
"1663---7944",0.266251728907331,0.000620696244533098
"7342---7944",0.0720338983050847,0.000310348122266549
"10762---7944",0.0931232091690544,0.000931044366799648
"12995---7944",0.245923913043478,0.000517246870444249
"2130---7944",0.0858938547486034,0.000413797496355399
"1747---7944",0.10021023125438,0.00672420928401627
"7075---7944",0.219148936170213,0.000517246870444249
"4674---11748",0.197709923664122,9.5491729928169e-05
"6874---11748",0.20697012802276,0.000190983459856338
"1383---11748",0.229351535836177,0.000127322306570892
"10204---11748",0.0181437543614794,0.000127322306570892
"4552---11748",0.00138888888888889,0.00241912381507496
"216---11748",0.237994350282486,0.000159152883213615
"9489---11748",0.200854700854701,0.000190983459856338
"5288---11748",0.0596167494677076,0.000541119802926291
"1663---11748",0.275649794801642,0.000190983459856338
"7342---11748",0.0760642009769714,9.5491729928169e-05
"10762---11748",0.0135424091233072,0.000286475189784507
"12995---11748",0.247983870967742,0.000159152883213615
"2130---11748",0.0953697304768487,0.000127322306570892
"1747---11748",0.000694444444444444,0.00206898747200501
"7075---11748",0.214486638537271,0.000159152883213615
"7944---11748",0.0954063604240283,0.0012413924890662
"4674---4008",0.197063369397218,2.38729324820422e-05
"6874---4008",0.205459770114943,4.77458649640845e-05
"1383---4008",0.234567901234568,3.1830576642723e-05
"10204---4008",0.092436974789916,3.1830576642723e-05
"4552---4008",0.101884159106769,0.00060478095376874
"216---4008",0.238774055595153,3.97882208034037e-05
"9489---4008",0.202586206896552,4.77458649640845e-05
"5288---4008",0.0862068965517241,0.000135279950731573
"1663---4008",0.28030303030303,4.77458649640845e-05
"7342---4008",0.0809289232934553,2.38729324820422e-05
"10762---4008",0.0888888888888889,7.16187974461267e-05
"12995---4008",0.255405405405405,3.97882208034037e-05
"2130---4008",0.103760445682451,3.1830576642723e-05
"1747---4008",0.101186322400558,0.000517246868001252
"7075---4008",0.228490832157969,3.97882208034037e-05
"7944---4008",0.0953058321479374,0.000310348122266549
"11748---4008",0.0950704225352113,9.5491729928169e-05
"4674---7355",0.203479576399395,3.1830576642723e-05
"6874---7355",0.225738396624473,6.3661153285446e-05
"1383---7355",0.220994475138122,4.2440768856964e-05
"10204---7355",0.219093406593407,4.2440768856964e-05
"4552---7355",0.221917808219178,0.000806374605024987
"216---7355",0.234146341463415,5.3050961071205e-05
"9489---7355",0.213230119634061,6.3661153285446e-05
"5288---7355",0.194071983062809,0.000180373267642097
"1663---7355",0.258154059680777,6.3661153285446e-05
"7342---7355",0.226584022038568,3.1830576642723e-05
