"pair","pairwise_distance","frxfr"
"4674---6874",0.12837345003647,0.000190983459856338
"4674---1383",0.227019498607242,0.000127322306570892
"6874---1383",0.225941422594142,0.000254644613141784
"4674---10204",0.227659574468085,0.000127322306570892
"6874---10204",0.201275690999291,0.000254644613141784
"1383---10204",0.234417344173442,0.000169763075427856
"4674---4552",0.229137199434229,0.00241912381507496
"6874---4552",0.209449929478138,0.00483824763014992
"1383---4552",0.234301147873059,0.00322549842009995
"10204---4552",0.0172890733056708,0.00322549842009995
"4674---216",0.0555555555555556,0.000159152883213615
"6874---216",0.116911764705882,0.00031830576642723
"1383---216",0.232204561161023,0.00021220384428482
"10204---216",0.240870786516854,0.00021220384428482
"4552---216",0.241258741258741,0.00403187302512493
"4674---9489",0.141802067946824,0.000190983459856338
"6874---9489",0.128205128205128,0.000381966919712676
"1383---9489",0.213687150837989,0.000254644613141784
"10204---9489",0.200566973777463,0.000254644613141784
"4552---9489",0.203808180535966,0.00483824763014992
"216---9489",0.139753801593049,0.00031830576642723
"4674---5288",0.20990391722099,0.000541119802926291
"6874---5288",0.194625998547567,0.00108223960585258
"1383---5288",0.223766504517026,0.000721493070568388
"10204---5288",0.0611664295874822,0.000721493070568388
"4552---5288",0.0601983002832861,0.0137083682854248
"216---5288",0.227501799856012,0.000901866338210485
"9489---5288",0.186231884057971,0.00108223960585258
"4674---1663",0.257994186046512,0.000190983459856338
"6874---1663",0.268479776847978,0.000381966919712676
"1383---1663",0.260601915184679,0.000254644613141784
"10204---1663",0.279211956521739,0.000254644613141784
"4552---1663",0.277401894451962,0.00483824763014992
"216---1663",0.281660899653979,0.00031830576642723
"9489---1663",0.275645498953245,0.000381966919712676
"5288---1663",0.267546907574705,0.00108223960585258
"4674---7342",0.207928197456993,9.5491729928169e-05
"6874---7342",0.204125177809388,0.000190983459856338
"1383---7342",0.23469387755102,0.000127322306570892
"10204---7342",0.0659264399722415,0.000127322306570892
"4552---7342",0.0760719225449516,0.00241912381507496
"216---7342",0.24364406779661,0.000159152883213615
"9489---7342",0.199572344975053,0.000190983459856338
"5288---7342",0.0791726105563481,0.000541119802926291
"1663---7342",0.275579809004093,0.000190983459856338
"4674---10762",0.195798949737434,0.000286475189784507
"6874---10762",0.191133720930233,0.000572950379569014
"1383---10762",0.225,0.000381966919712676
"10204---10762",0.0342124019957235,0.000381966919712676
"4552---10762",0.0177179305457123,0.00725737144522488
"216---10762",0.218457101658255,0.000477458649640845
"9489---10762",0.187138728323699,0.000572950379569014
"5288---10762",0.0634462869502523,0.00162335940877887
"1663---10762",0.267919276270007,0.000572950379569014
"7342---10762",0.0926585887384177,0.000286475189784507
"4674---12995",0.220375722543353,0.000159152883213615
"6874---12995",0.232510288065844,0.00031830576642723
"1383---12995",0.102841677943166,0.00021220384428482
"10204---12995",0.251001335113485,0.00021220384428482
"4552---12995",0.251162790697674,0.00403187302512493
"216---12995",0.248641304347826,0.000265254805356025
"9489---12995",0.239368998628258,0.00031830576642723
"5288---12995",0.239561943874059,0.000901866338210485
"1663---12995",0.268062120189061,0.00031830576642723
"7342---12995",0.248659517426273,0.000159152883213615
"10762---12995",0.238877481177276,0.000477458649640845
"4674---2130",0.22279792746114,0.000127322306570892
