"pair","pairwise_distance","frxfr"
"5088---3001",0.0883652430044183,0.00016257802043838
"5088---6091",0.264580369843528,4.6450861605458e-05
"3001---6091",0.275837988826816,8.128901021919e-05
"5088---539",0.0921149594694178,3.4838148613732e-05
"3001---539",0.0115858073859522,6.096676188126e-05
"6091---539",0.289650537634409,1.7419074306866e-05
"5088---7409",0.233870967741935,3.4838148613732e-05
"3001---7409",0.263120057512581,6.096676188126e-05
"6091---7409",0.353494623655914,1.7419074306866e-05
"539---7409",0.280082987551867,1.3064306633764e-05
"5088---6874",0.07920059215396,3.4838148613732e-05
"3001---6874",0.0818840579710145,6.096676188126e-05
"6091---6874",0.282432432432432,1.7419074306866e-05
"539---6874",0.100140056022409,1.3064306633764e-05
"7409---6874",0.269311064718163,1.3064306633764e-05
"5088---1383",0.177570093457944,3.4838148613732e-05
"3001---1383",0.211158192090395,6.096676188126e-05
"6091---1383",0.300605245460659,1.7419074306866e-05
"539---1383",0.226466575716235,1.3064306633764e-05
"7409---1383",0.289509536784741,1.3064306633764e-05
"6874---1383",0.209334248455731,1.3064306633764e-05
"5088---5564",0.274693583273252,3.4838148613732e-05
"3001---5564",0.284090909090909,6.096676188126e-05
"6091---5564",0.226936026936027,1.7419074306866e-05
"539---5564",0.292465753424657,1.3064306633764e-05
"7409---5564",0.343365253077975,1.3064306633764e-05
"6874---5564",0.297315898141776,1.3064306633764e-05
"1383---5564",0.305914343983685,1.3064306633764e-05
"5088---8476",0.102941176470588,3.4838148613732e-05
"3001---8476",0.12057761732852,6.096676188126e-05
"6091---8476",0.299328859060403,1.7419074306866e-05
"539---8476",0.147426981919332,1.3064306633764e-05
"7409---8476",0.277432712215321,1.3064306633764e-05
"6874---8476",0.123076923076923,1.3064306633764e-05
"1383---8476",0.233492171545269,1.3064306633764e-05
"5564---8476",0.313055365686945,1.3064306633764e-05
"5088---18424",0.184386617100372,6.9676297227464e-05
"3001---18424",0.200437317784257,0.00012193352376252
"6091---18424",0.294478527607362,3.4838148613732e-05
"539---18424",0.219803370786517,2.6128613267528e-05
"7409---18424",0.274702172389629,2.6128613267528e-05
"6874---18424",0.216101694915254,2.6128613267528e-05
"1383---18424",0.244290657439446,2.6128613267528e-05
"5564---18424",0.292158223455933,2.6128613267528e-05
"8476---18424",0.235294117647059,2.6128613267528e-05
"5088---10853",0.0529455630126771,3.4838148613732e-05
"3001---10853",0.0840029218407597,6.096676188126e-05
"6091---10853",0.286298568507158,1.7419074306866e-05
"539---10853",0.108757062146893,1.3064306633764e-05
"7409---10853",0.268583450210379,1.3064306633764e-05
"6874---10853",0.112215909090909,1.3064306633764e-05
"1383---10853",0.215767634854772,1.3064306633764e-05
"5564---10853",0.300970873786408,1.3064306633764e-05
"8476---10853",0.115796997855611,1.3064306633764e-05
"18424---10853",0.215909090909091,2.6128613267528e-05
"5088---248",0.100301659125189,8.128901021919e-05
"3001---248",0.111358574610245,0.00014225577210045
"6091---248",0.284727021423635,4.0644505109595e-05
"539---248",0.129842180774749,3.048338094063e-05
"7409---248",0.264768683274021,3.048338094063e-05
"6874---248",0.130497476568133,3.048338094063e-05
"1383---248",0.220196353436185,3.048338094063e-05
"5564---248",0.301196340605208,3.048338094063e-05
"8476---248",0.121102248005801,3.048338094063e-05
"18424---248",0.227956989247312,6.096676188126e-05
"10853---248",0.101098901098901,3.048338094063e-05
"5088---216",0.0715935334872979,9.2901723210916e-05
"3001---216",0.104589917231001,0.00016257802043838
"6091---216",0.270935960591133,4.6450861605458e-05
"539---216",0.120727272727273,3.4838148613732e-05
"7409---216",0.250906453952139,3.4838148613732e-05
"6874---216",0.105571847507331,3.4838148613732e-05
"1383---216",0.200994318181818,3.4838148613732e-05
"5564---216",0.292351679771265,3.4838148613732e-05
"8476---216",0.10680321872714,3.4838148613732e-05
"18424---216",0.20839469808542,6.9676297227464e-05
"10853---216",0.10140636565507,3.4838148613732e-05
"248---216",0.0487621905476369,8.128901021919e-05
"5088---78",0.0847589424572317,9.2901723210916e-05
"3001---78",0.0927299703264095,0.00016257802043838
"6091---78",0.272033310201249,4.6450861605458e-05
"539---78",0.115494978479197,3.4838148613732e-05
"7409---78",0.266238401142041,3.4838148613732e-05
"6874---78",0.10310021629416,3.4838148613732e-05
"1383---78",0.210674157303371,3.4838148613732e-05
"5564---78",0.283697953422724,3.4838148613732e-05
"8476---78",0.129124820659971,3.4838148613732e-05
"18424---78",0.194202898550725,6.9676297227464e-05
"10853---78",0.121278140885984,3.4838148613732e-05
"248---78",0.110619469026549,8.128901021919e-05
"216---78",0.108695652173913,9.2901723210916e-05
"5088---9489",0.0926493108728943,4.6450861605458e-05
"3001---9489",0.136560693641618,8.128901021919e-05
"6091---9489",0.298587760591796,2.3225430802729e-05
"539---9489",0.155184411969381,1.7419074306866e-05
"7409---9489",0.270645385149202,1.7419074306866e-05
"6874---9489",0.136554621848739,1.7419074306866e-05
"1383---9489",0.232764505119454,1.7419074306866e-05
"5564---9489",0.31006160164271,1.7419074306866e-05
"8476---9489",0.158333333333333,1.7419074306866e-05
