"pair","pairwise_distance","frxfr"
"6172---4172",0.188782489740082,0.00100245048351526
"6172---78",0.216867469879518,0.00718422817787926
"4172---78",0.0797459421312632,0.014368456676654
"6172---6556",0.193814432989691,0.0005012252305636
"4172---6556",0.14881380301941,0.00100245048351526
"78---6556",0.161154116819141,0.00718422817787926
"6172---2312",0.21290751829674,0.00100245043873914
"4172---2312",0.22020202020202,0.0020049009222544
"78---2312",0.23963133640553,0.014368456034863
"6556---2312",0.238383838383838,0.00100245043873914
"6172---14420",0.0917180013689254,0.00066830029249276
"4172---14420",0.165387299371947,0.00133660061483627
"78---14420",0.193460490463215,0.00957897068990867
"6556---14420",0.182705718270572,0.00066830029249276
"2312---14420",0.206688963210702,0.00133660055513477
"6172---6630",0.202040816326531,0.00100245043873914
"4172---6630",0.153024911032028,0.0020049009222544
"78---6630",0.165277777777778,0.014368456034863
"6556---6630",0.138078291814947,0.00100245043873914
"2312---6630",0.23020625415835,0.00200490083270216
"14420---6630",0.188275862068966,0.00133660055513477
"6172---4556",0.243675099866844,0.0005012252305636
"4172---4556",0.242155525238745,0.00100245048351526
"78---4556",0.255503669112742,0.00718422817787926
"6556---4556",0.254607508532423,0.0005012252305636
"2312---4556",0.246062992125984,0.00100245043873914
"14420---4556",0.254,0.00066830029249276
"6630---4556",0.260283209710047,0.00100245043873914
"6172---15943",0.158922558922559,0.00417687686166184
"4172---15943",0.210777626193724,0.00835375390989085
"78---15943",0.231536926147705,0.0598685672932725
"6556---15943",0.188139059304703,0.00417687686166184
"2312---15943",0.237120211360634,0.00835375353675652
"14420---15943",0.178063642518619,0.00556916902450434
"6630---15943",0.207267833109018,0.00835375353675652
"4556---15943",0.270216962524655,0.00417687686166184
"6172---16455",0.280380176510523,0.0005012252305636
"4172---16455",0.286718200983837,0.00100245048351526
"78---16455",0.293956043956044,0.00718422817787926
"6556---16455",0.282105263157895,0.0005012252305636
"2312---16455",0.296419098143236,0.00100245043873914
"14420---16455",0.280027453671929,0.00066830029249276
"6630---16455",0.275312066574202,0.00100245043873914
"4556---16455",0.304144385026738,0.0005012252305636
"15943---16455",0.299328859060403,0.00417687686166184
"6172---9751",0.167578659370725,0.0005012252305636
"4172---9751",0.206228373702422,0.00100245048351526
"78---9751",0.237162162162162,0.00718422817787926
"6556---9751",0.203319502074689,0.0005012252305636
"2312---9751",0.241978609625668,0.00100245043873914
"14420---9751",0.180384087791495,0.00066830029249276
"6630---9751",0.202185792349727,0.00100245043873914
"4556---9751",0.263473053892216,0.0005012252305636
"15943---9751",0.12186865267434,0.00417687686166184
"16455---9751",0.300204220558203,0.0005012252305636
"6172---134",0.201232032854209,0.00083537537680998
"4172---134",0.119971264367816,0.00167075079093339
"78---134",0.135248773651016,0.0119737135228336
"6556---134",0.151645207439199,0.00083537537680998
"2312---134",0.218206157965194,0.00167075071630653
"14420---134",0.193347193347193,0.00111383381087102
"6630---134",0.140636042402827,0.00167075071630653
"4556---134",0.245244565217391,0.00083537537680998
"15943---134",0.216949152542373,0.00696146137391401
"16455---134",0.282229965156794,0.00083537537680998
"9751---134",0.211975223675155,0.00083537537680998
"6172---185",0.201086956521739,0.00066830029249276
"4172---185",0.0554371002132196,0.00133660061483627
"78---185",0.0838530838530838,0.00957897068990867
"6556---185",0.160878809355067,0.00066830029249276
"2312---185",0.234437086092715,0.00133660055513477
"14420---185",0.177518848526388,0.000891067036756516
"6630---185",0.156053184044787,0.00133660055513477
"4556---185",0.252348993288591,0.00066830029249276
"15943---185",0.221849865951743,0.00556916902450434
"16455---185",0.288182446440912,0.00066830029249276
"9751---185",0.218367346938776,0.00066830029249276
"134---185",0.13771186440678,0.00111383381087102
"6172---76",0.2444279346211,0.0021719759617955
"4172---76",0.221625766871166,0.00434395202060593
"78---76",0.234234234234234,0.0311316549026509
"6556---76",0.23448275862069,0.0021719759617955
"2312---76",0.276487663280116,0.00434395182657608
"14420---76",0.244394618834081,0.00289596788438405
"6630---76",0.23216995447648,0.00434395182657608
"4556---76",0.260324483775811,0.0021719759617955
"15943---76",0.259177679882526,0.0180997994229227
"16455---76",0.301431801055011,0.0021719759617955
"9751---76",0.252044609665427,0.0021719759617955
"134---76",0.223834988540871,0.00361995990398752
"185---76",0.222054380664653,0.00289596788438405
"6172---13922",0.13089802130898,0.00116952552305636
"4172---13922",0.199305555555556,0.00233905109835153
"78---13922",0.225762711864407,0.0167631988677879
"6556---13922",0.192094313453537,0.00116952552305636
"2312---13922",0.216778523489933,0.00233905099387391
"14420---13922",0.166437414030261,0.00155936732924928
"6630---13922",0.196990424076607,0.00233905099387391
"4556---13922",0.254010695187166,0.00116952552305636
"15943---13922",0.107264086897488,0.00974604588616618
"16455---13922",0.284836065573771,0.00116952552305636
"9751---13922",0.115172413793103,0.00116952552305636
"134---13922",0.20151828847481,0.001949209187681
"185---13922",0.210526315789474,0.00155936732924928
"76---13922",0.255414488424197,0.00506794384617955
