"pair","pairwise_distance","frxfr"
"5088---6172",0.199042407660739,1.7437535991072e-05
"5088---8175",0.114742193173566,4.6500093023436e-05
"6172---8175",0.210743801652893,2.3250046511718e-05
"5088---8290",0.223374827109267,1.7437535991072e-05
"6172---8290",0.239707835325365,8.718767995536e-06
"8175---8290",0.239115411195577,2.3250046511718e-05
"5088---7409",0.221188260558339,2.3250047988096e-05
"6172---7409",0.258679373723621,1.1625023994048e-05
"8175---7409",0.236259814418273,3.1000062015624e-05
"8290---7409",0.266345492085341,1.1625023994048e-05
"5088---6874",0.0752445447705041,5.8125117017484e-05
"6172---6874",0.184397163120567,2.9062558508742e-05
"8175---6874",0.0965309200603318,7.75001511020523e-05
"8290---6874",0.225553176302641,2.9062558508742e-05
"7409---6874",0.217071376011773,3.8750078011656e-05
"5088---8557",0.189443239334779,1.7437535991072e-05
"6172---8557",0.163710777626194,8.718767995536e-06
"8175---8557",0.218295218295218,2.3250046511718e-05
"8290---8557",0.265333333333333,8.718767995536e-06
"7409---8557",0.274657534246575,1.1625023994048e-05
"6874---8557",0.20842255531763,2.9062558508742e-05
"5088---1383",0.192919075144509,2.906255998512e-05
"6172---1383",0.162695711368278,1.453127999256e-05
"8175---1383",0.22560553633218,3.875007751953e-05
"8290---1383",0.271276595744681,1.453127999256e-05
"7409---1383",0.273287671232877,1.937503999008e-05
"6874---1383",0.210864903502502,4.843759751457e-05
"8557---1383",0.0261527873365451,1.453127999256e-05
"5088---5183",0.097378277153558,2.3250047988096e-05
"6172---5183",0.19060773480663,1.1625023994048e-05
"8175---5183",0.143571428571429,3.1000062015624e-05
"8290---5183",0.242798353909465,1.1625023994048e-05
"7409---5183",0.230769230769231,1.5500031992064e-05
"6874---5183",0.108247422680412,3.8750078011656e-05
"8557---5183",0.188587334725122,1.1625023994048e-05
"1383---5183",0.184155663655316,1.937503999008e-05
"5088---10204",0.187360594795539,0.00016275033001116
"6172---10204",0.223418573351279,8.137516500558e-05
"8175---10204",0.224174279690794,0.000217000426235352
"8290---10204",0.233985165205664,8.137516500558e-05
"7409---10204",0.260960334029228,0.00010850022000744
"6874---10204",0.197969543147208,0.000271250536239073
"8557---10204",0.238997968855789,8.137516500558e-05
"1383---10204",0.241216216216216,0.0001356252750093
"5183---10204",0.229108635097493,0.00010850022000744
"5088---7681",0.185104844540853,1.7437535991072e-05
"6172---7681",0.1455525606469,8.718767995536e-06
"8175---7681",0.225496915695682,2.3250046511718e-05
"8290---7681",0.255813953488372,8.718767995536e-06
"7409---7681",0.267845003399048,1.1625023994048e-05
"6874---7681",0.204529370134466,2.9062558508742e-05
"8557---7681",0.182125930941097,8.718767995536e-06
"1383---7681",0.178498985801217,1.453127999256e-05
"5183---7681",0.200822481151474,1.1625023994048e-05
"10204---7681",0.259209645010047,8.137516500558e-05
"5088---5564",0.268913857677903,8.7187688813628e-05
"6172---5564",0.280412371134021,4.3593844406814e-05
"8175---5564",0.281227694503926,0.000116250244369613
"8290---5564",0.292615596963423,4.3593844406814e-05
"7409---5564",0.328147100424328,5.8125125875752e-05
"6874---5564",0.279206465833946,0.000145312807307489
"8557---5564",0.286505190311419,4.3593844406814e-05
"1383---5564",0.288488210818308,7.265640734469e-05
"5183---5564",0.284904323175053,5.8125125875752e-05
"10204---5564",0.294076655052265,0.000406875866366482
"7681---5564",0.304318026045236,4.3593844406814e-05
"5088---4552",0.180277349768875,2.906255998512e-05
"6172---4552",0.218070652173913,1.453127999256e-05
"8175---4552",0.216101694915254,3.875007751953e-05
"8290---4552",0.240299523485364,1.453127999256e-05
"7409---4552",0.255960729312763,1.937503999008e-05
"6874---4552",0.191800878477306,4.843759751457e-05
"8557---4552",0.227303754266212,1.453127999256e-05
"1383---4552",0.231765507839127,2.42187999876e-05
"5183---4552",0.225738396624473,1.937503999008e-05
"10204---4552",0.0854760250173732,0.0001356252750093
"7681---4552",0.254225828262339,1.453127999256e-05
"5564---4552",0.279577464788732,7.265640734469e-05
"5088---7173",0.0764430577223089,2.3250047988096e-05
"6172---7173",0.194972826086956,1.1625023994048e-05
"8175---7173",0.127674750356633,3.1000062015624e-05
"8290---7173",0.233810497614179,1.1625023994048e-05
"7409---7173",0.227625088090204,1.5500031992064e-05
"6874---7173",0.0817378497790869,3.8750078011656e-05
"8557---7173",0.219412166780588,1.1625023994048e-05
"1383---7173",0.225409836065574,1.937503999008e-05
"5183---7173",0.134696755994358,1.5500031992064e-05
"10204---7173",0.214434420541291,0.00010850022000744
"7681---7173",0.208924949290061,1.1625023994048e-05
"5564---7173",0.295566502463054,5.8125125875752e-05
"4552---7173",0.212587412587413,1.937503999008e-05
"5088---248",0.0854632587859425,6.9750141011532e-05
"6172---248",0.209610027855153,3.4875070505766e-05
"8175---248",0.12089552238806,9.30001821098642e-05
"8290---248",0.24771287825475,3.4875070505766e-05
"7409---248",0.222545454545455,4.6500094007688e-05
"6874---248",0.0873860182370821,0.000116250229113708
"8557---248",0.222692036645525,3.4875070505766e-05
"1383---248",0.224719101123595,5.812511750961e-05
"5183---248",0.147314949201742,4.6500094007688e-05
"10204---248",0.228898426323319,0.000325500646242793
"7681---248",0.212543554006969,3.4875070505766e-05
"5564---248",0.291817523533671,0.000174375370245365
"4552---248",0.221022318214543,5.812511750961e-05
"7173---248",0.120551924473493,4.6500094007688e-05
"5088---216",0.0842696629213483,0.000168562842008184
"6172---216",0.221153846153846,8.4281421004092e-05
"8175---216",0.122884473877851,0.000224750441739258
"8290---216",0.261261261261261,8.4281421004092e-05
"7409---216",0.236936292054402,0.000112375228005456
"6874---216",0.0946656649135988,0.000280938055741987
"8557---216",0.229542302357836,8.4281421004092e-05
"1383---216",0.230609418282548,0.00014046903500682
"5183---216",0.15379113018598,0.000112375228005456
"10204---216",0.242083040112597,0.000786626567494885
"7681---216",0.223747426218257,8.4281421004092e-05
"5564---216",0.300499643112063,0.00042140714783542
"4552---216",0.234751773049645,0.00014046903500682
"7173---216",0.127324749642346,0.000112375228005456
"248---216",0.0111690245718541,0.000337125669744715
"5088---78",0.0987158908507223,1.7437535991072e-05
"6172---78",0.207521826729349,8.718767995536e-06
"8175---78",0.161016949152542,2.3250046511718e-05
"8290---78",0.238544474393531,8.718767995536e-06
"7409---78",0.24808362369338,1.1625023994048e-05
"6874---78",0.118718135469774,2.9062558508742e-05
"8557---78",0.22920892494929,8.718767995536e-06
"1383---78",0.230925050641458,1.453127999256e-05
"5183---78",0.155400696864112,1.1625023994048e-05
"10204---78",0.216197666437886,8.137516500558e-05
"7681---78",0.229946524064171,8.718767995536e-06
"5564---78",0.301952580195258,4.3593844406814e-05
"4552---78",0.218685121107266,1.453127999256e-05
"7173---78",0.129707112970711,1.1625023994048e-05
"248---78",0.133189344852412,3.4875070505766e-05
"216---78",0.145995747696669,8.4281421004092e-05
"5088---9489",0.088638195004029,1.7437535991072e-05
"6172---9489",0.225893459204316,8.718767995536e-06
"8175---9489",0.144886363636364,2.3250046511718e-05
"8290---9489",0.260135135135135,8.718767995536e-06
"7409---9489",0.249475890985325,1.1625023994048e-05
"6874---9489",0.126369612856099,2.9062558508742e-05
"8557---9489",0.23489477257298,8.718767995536e-06
"1383---9489",0.237449118046133,1.453127999256e-05
"5183---9489",0.15546218487395,1.1625023994048e-05
"10204---9489",0.227961432506887,8.137516500558e-05
"7681---9489",0.242281879194631,8.718767995536e-06
"5564---9489",0.283613445378151,4.3593844406814e-05
"4552---9489",0.222761970853574,1.453127999256e-05
