"pair","pairwise_distance","frxfr"
"2912---6172",0.199864498644986,0.00017324890148668
"2912---4782",0.126770060687795,8.9593389359925e-05
"6172---4782",0.21768251841929,0.00016248036948099
"2912---5564",0.260929909784872,4.767809970649e-05
"6172---5564",0.255393180236604,8.6465701451932e-05
"4782---5564",0.281207133058985,4.47145995731325e-05
"2912---4172",0.221379310344828,0.000388325556593235
"6172---4172",0.191518467852257,0.000704240350375698
"4782---4172",0.239541160593792,0.000364188629034574
"5564---4172",0.226105563480742,0.000193806952623751
"2912---78",0.223214285714286,0.00223389686165196
"6172---78",0.209005376344086,0.00405124072274453
"4782---78",0.250165892501659,0.00209504582337303
"5564---78",0.214940098661029,0.001114901494073
"4172---78",0.0766526019690577,0.00908057883803611
"2912---6556",0.219359331476323,0.00011941408446312
"6172---6556",0.193306010928962,0.000216561117995616
"4782---6556",0.227762803234501,0.00011199173211666
"5564---6556",0.2339514978602,5.9597622194088e-05
"4172---6556",0.138592750533049,0.000485406925876332
"78---6556",0.142259414225941,0.00279237096278755
"2912---2312",0.172268907563025,0.000316370731752705
"6172---2312",0.195371000680735,0.000573748060603494
"4782---2312",0.198787061994609,0.000296706258723971
"5564---2312",0.243393602225313,0.000157895472958954
"4172---2312",0.213651877133106,0.00128601701405461
"78---2312",0.226936026936027,0.00739799202743912
"6556---2312",0.221691678035471,0.000395463398506596
"2912---8239",0.196363636363636,0.000113388666309385
"6172---8239",0.118016759776536,0.000205633836698518
"4782---8239",0.211393273850378,0.000106340832402461
"5564---8239",0.242359630419332,5.65904342538865e-05
"4172---8239",0.182712579058327,0.000460914172644805
"78---8239",0.211034482758621,0.00265147298775565
"6556---8239",0.186405045550105,0.000141735827086212
"2312---8239",0.182765809589993,0.000375509032560464
"2912---14420",0.189928057553957,0.000202806988489195
"6172---14420",0.075068870523416,0.000367796716459426
"4782---14420",0.217420661715057,0.000190201231524604
"5564---14420",0.255244755244755,0.000101217660652355
"4172---14420",0.187198898830007,0.000824391170198858
"78---14420",0.203252032520325,0.00474242505190012
"6556---14420",0.188796680497925,0.000253508725236684
"2312---14420",0.192229038854806,0.000671635521633925
"8239---14420",0.105857445306987,0.000240717134679851
"2912---6630",0.195477753464624,0.0004121208384297
"6172---6630",0.186767746381806,0.00074739382645596
"4782---6630",0.229308005427408,0.000386504881267725
"5564---6630",0.218050541516245,0.00020568278974353
"4172---6630",0.154338549075391,0.00167523211496479
