"pair","pairwise_distance","frxfr"
"5088---6172",0.197674418604651,6.9750143964288e-05
"5088---8175",0.116920842411039,0.000186000372093744
"6172---8175",0.211432506887052,9.3000186046872e-05
"5088---8290",0.226675881133379,6.9750143964288e-05
"6172---8290",0.243189368770764,3.4875071982144e-05
"8175---8290",0.245686680469289,9.3000186046872e-05
"5088---7409",0.223411848679515,9.3000191952384e-05
"6172---7409",0.263586956521739,4.6500095976192e-05
"8175---7409",0.241820768136558,0.000124000248062496
"8290---7409",0.259820813232254,4.6500095976192e-05
"5088---6874",0.0737396538750941,0.000232500468069936
"6172---6874",0.183687943262411,0.000116250234034968
"8175---6874",0.0965309200603318,0.000310000604408209
"8290---6874",0.225553176302641,0.000116250234034968
"7409---6874",0.217647058823529,0.000155000312046624
"5088---8557",0.188856729377713,6.9750143964288e-05
"6172---8557",0.16428084526244,3.4875071982144e-05
"8175---8557",0.217753120665742,9.3000186046872e-05
"8290---8557",0.268845897264843,3.4875071982144e-05
"7409---8557",0.27378507871321,4.6500095976192e-05
"6874---8557",0.207857142857143,0.000116250234034968
"5088---1383",0.194364161849711,0.00011625023994048
"6172---1383",0.162014976174268,5.812511997024e-05
"8175---1383",0.226989619377163,0.00015500031007812
"8290---1383",0.274300932090546,5.812511997024e-05
"7409---1383",0.272416153319644,7.750015996032e-05
"6874---1383",0.21229449606862,0.00019375039005828
"8557---1383",0.0261348005502063,5.812511997024e-05
"5088---5183",0.098876404494382,9.3000191952384e-05
"6172---5183",0.19060773480663,4.6500095976192e-05
"8175---5183",0.145714285714286,0.000124000248062496
"8290---5183",0.245710363761153,4.6500095976192e-05
"7409---5183",0.232558139534884,6.2000127968256e-05
"6874---5183",0.107511045655376,0.000155000312046624
"8557---5183",0.187891440501044,4.6500095976192e-05
"1383---5183",0.185545517720639,7.750015996032e-05
"5088---10204",0.1875,0.00065100132004464
"6172---10204",0.222745625841184,0.00032550066002232
"8175---10204",0.223082336382829,0.00086800170494141
"8290---10204",0.23973063973064,0.00032550066002232
"7409---10204",0.26356050069541,0.00043400088002976
"6874---10204",0.197969543147208,0.00108500214495629
"8557---10204",0.238997968855789,0.00032550066002232
"1383---10204",0.241891891891892,0.0005425011000372
"5183---10204",0.229805013927577,0.00043400088002976
"5088---7681",0.185104844540853,6.9750143964288e-05
"6172---7681",0.144976399190829,3.4875071982144e-05
"8175---7681",0.226182316655243,9.3000186046872e-05
"8290---7681",0.258643617021277,3.4875071982144e-05
"7409---7681",0.272542372881356,4.6500095976192e-05
"6874---7681",0.203821656050955,0.000116250234034968
"8557---7681",0.182002706359946,3.4875071982144e-05
"1383---7681",0.178498985801217,5.812511997024e-05
"5183---7681",0.200822481151474,4.6500095976192e-05
"10204---7681",0.259879437374414,0.00032550066002232
"5088---5564",0.264816204051013,0.000348750755254512
"6172---5564",0.276170798898072,0.000174375377627256
"8175---5564",0.273962804005722,0.000465000977478453
"8290---5564",0.293305728088337,0.000174375377627256
"7409---5564",0.3241330502477,0.000232500503503008
"6874---5564",0.275202354672553,0.000581251229229957
"8557---5564",0.279166666666667,0.000174375377627256
"1383---5564",0.284225156358582,0.00029062562937876
"5183---5564",0.28125,0.000232500503503008
"10204---5564",0.289400278940028,0.00162750346546593
"7681---5564",0.301783264746228,0.000174375377627256
"5088---4552",0.18041634541249,0.00011625023994048
"6172---4552",0.216711956521739,5.812511997024e-05
"8175---4552",0.214285714285714,0.00015500031007812
"8290---4552",0.246770904146839,5.812511997024e-05
"7409---4552",0.259985984583041,7.750015996032e-05
"6874---4552",0.191800878477306,0.00019375039005828
"8557---4552",0.226621160409556,5.812511997024e-05
"1383---4552",0.231765507839127,9.68751999504e-05
"5183---4552",0.226441631504923,7.750015996032e-05
"10204---4552",0.0854760250173732,0.0005425011000372
"7681---4552",0.254225828262339,5.812511997024e-05
"5564---4552",0.274841437632135,0.00029062562937876
"5088---7173",0.0748829953198128,9.3000191952384e-05
"6172---7173",0.19429347826087,4.6500095976192e-05
"8175---7173",0.127674750356633,0.000124000248062496
"8290---7173",0.237900477164281,4.6500095976192e-05
"7409---7173",0.231741573033708,6.2000127968256e-05
"6874---7173",0.0817378497790869,0.000155000312046624
"8557---7173",0.218878248974008,4.6500095976192e-05
"1383---7173",0.226775956284153,7.750015996032e-05
"5183---7173",0.133991537376587,6.2000127968256e-05
"10204---7173",0.214434420541291,0.00043400088002976
"7681---7173",0.208248816768087,4.6500095976192e-05
"5564---7173",0.291754756871036,0.000232500503503008
"4552---7173",0.212587412587413,7.750015996032e-05
"5088---248",0.0847322142286171,0.000279000564046128
"6172---248",0.21100278551532,0.000139500282023064
"8175---248",0.121641791044776,0.000372000728439457
"8290---248",0.247009148486981,0.000139500282023064
"7409---248",0.225689404934688,0.000186000376030752
"6874---248",0.0873860182370821,0.000465000916454833
"8557---248",0.222849083215797,0.000139500282023064
"1383---248",0.226825842696629,0.00023250047003844
"5183---248",0.147314949201742,0.000186000376030752
"10204---248",0.226361031518625,0.00130200258497117
"7681---248",0.212543554006969,0.000139500282023064
"5564---248",0.28788977519942,0.000697501480981461
"4552---248",0.219178082191781,0.00023250047003844
"7173---248",0.119825708061002,0.000186000376030752
"5088---216",0.0834670947030498,0.000674251368032736
"6172---216",0.221840659340659,0.000337125684016368
"8175---216",0.122884473877851,0.000899001766957034
"8290---216",0.262647262647263,0.000337125684016368
"7409---216",0.240714285714286,0.000449500912021824
"6874---216",0.0953453453453453,0.00112375222296795
"8557---216",0.229007633587786,0.000337125684016368
"1383---216",0.231994459833795,0.00056187614002728
"5183---216",0.15307582260372,0.000449500912021824
"10204---216",0.241014799154334,0.00314650626997954
"7681---216",0.223061084420041,0.000337125684016368
"5564---216",0.29621698786581,0.00168562859134168
"4552---216",0.233664772727273,0.00056187614002728
"7173---216",0.127324749642346,0.000449500912021824
"248---216",0.0111690245718541,0.00134850267897886
"5088---78",0.0979133226324237,6.9750143964288e-05
"6172---78",0.207521826729349,3.4875071982144e-05
"8175---78",0.161723163841808,9.3000186046872e-05
"8290---78",0.23921832884097,3.4875071982144e-05
"7409---78",0.251738525730181,4.6500095976192e-05
"6874---78",0.118718135469774,0.000116250234034968
"8557---78",0.229885057471264,3.4875071982144e-05
"1383---78",0.232950708980419,5.812511997024e-05
"5183---78",0.155400696864112,4.6500095976192e-05
"10204---78",0.213745704467354,0.00032550066002232
"7681---78",0.229946524064171,3.4875071982144e-05
"5564---78",0.298184357541899,0.000174375377627256
"4552---78",0.216909216909217,5.812511997024e-05
"7173---78",0.129009762900976,4.6500095976192e-05
"248---78",0.133189344852412,0.000139500282023064
"216---78",0.145995747696669,0.000337125684016368
"5088---9489",0.088638195004029,6.9750143964288e-05
"6172---9489",0.226198514517218,3.4875071982144e-05
"8175---9489",0.143669985775249,9.3000186046872e-05
"8290---9489",0.259634888438134,3.4875071982144e-05
"7409---9489",0.251743375174338,4.6500095976192e-05
"6874---9489",0.127100073046019,0.000116250234034968
"8557---9489",0.235054347826087,3.4875071982144e-05
"1383---9489",0.238127544097693,5.812511997024e-05
"5183---9489",0.156271899088998,4.6500095976192e-05
"10204---9489",0.227209944751381,0.00032550066002232
"7681---9489",0.240429818670248,3.4875071982144e-05
"5564---9489",0.28140350877193,0.000174375377627256
"4552---9489",0.220598469032707,5.812511997024e-05
"7173---9489",0.137062937062937,4.6500095976192e-05
"248---9489",0.15028901734104,0.000139500282023064
"216---9489",0.15647226173542,0.000337125684016368
"78---9489",0.156293222683264,3.4875071982144e-05
"5088---2312",0.156446540880503,9.3000191952384e-05
"6172---2312",0.181194234728895,4.6500095976192e-05
"8175---2312",0.205841446453408,0.000124000248062496
"8290---2312",0.234776725304466,4.6500095976192e-05
"7409---2312",0.251559251559252,6.2000127968256e-05
"6874---2312",0.192528735632184,0.000155000312046624
"8557---2312",0.209655172413793,4.6500095976192e-05
"1383---2312",0.205375603032391,7.750015996032e-05
"5183---2312",0.188679245283019,6.2000127968256e-05
"10204---2312",0.234289617486339,0.00043400088002976
"7681---2312",0.191489361702128,4.6500095976192e-05
"5564---2312",0.286708420320111,0.000232500503503008
"4552---2312",0.221610461114935,7.750015996032e-05
"7173---2312",0.206896551724138,6.2000127968256e-05
"248---2312",0.200994318181818,0.000186000376030752
"216---2312",0.209497206703911,0.000449500912021824
"78---2312",0.203274215552524,4.6500095976192e-05
"9489---2312",0.209445585215606,4.6500095976192e-05
"5088---7846",0.14488188976378,6.9750143964288e-05
"6172---7846",0.144976399190829,3.4875071982144e-05
"8175---7846",0.200692041522491,9.3000186046872e-05
"8290---7846",0.238726790450928,3.4875071982144e-05
"7409---7846",0.265347885402456,4.6500095976192e-05
"6874---7846",0.18188302425107,0.000116250234034968
"8557---7846",0.173883626522328,3.4875071982144e-05
"1383---7846",0.170385395537525,5.812511997024e-05
"5183---7846",0.20904729266621,4.6500095976192e-05
"10204---7846",0.207036535859269,0.00032550066002232
"7681---7846",0.190763052208835,3.4875071982144e-05
"5564---7846",0.279198341395992,0.000174375377627256
"4552---7846",0.200819672131148,5.812511997024e-05
"7173---7846",0.195770804911323,4.6500095976192e-05
"248---7846",0.205200281096275,0.000139500282023064
"216---7846",0.219377162629758,0.000337125684016368
"78---7846",0.210384356035064,3.4875071982144e-05
"9489---7846",0.218305084745763,3.4875071982144e-05
"2312---7846",0.190573770491803,4.6500095976192e-05
"5088---6069",0.161003236245955,0.000255750516058032
"6172---6069",0.228727025187202,0.000127875258029016
"8175---6069",0.223479490806224,0.000341000666423833
"8290---6069",0.237738419618529,0.000127875258029016
"7409---6069",0.262825017568517,0.000170500344038688
"6874---6069",0.197947214076246,0.000426250838443177
"8557---6069",0.236824093086927,0.000127875258029016
"1383---6069",0.241803278688525,0.00021312543004836
"5183---6069",0.221987315010571,0.000170500344038688
"10204---6069",0.0753138075313807,0.00119350236496373
"7681---6069",0.258807588075881,0.000127875258029016
"5564---6069",0.283298097251586,0.000639376355105709
"4552---6069",0.0946704067321178,0.00021312543004836
"7173---6069",0.211632796075683,0.000170500344038688
"248---6069",0.229211858279103,0.000511501010462521
"216---6069",0.246438746438746,0.0012361274509734
"78---6069",0.217512161223072,0.000127875258029016
"9489---6069",0.22470341939986,0.000127875258029016
"2312---6069",0.234644582470669,0.000170500344038688
"7846---6069",0.207392197125257,0.000127875258029016
"5088---10926",0.0999187652315191,6.9750143964288e-05
"6172---10926",0.231699126930826,3.4875071982144e-05
"8175---10926",0.126436781609195,9.3000186046872e-05
"8290---10926",0.260606060606061,3.4875071982144e-05
"7409---10926",0.252953439888812,4.6500095976192e-05
"6874---10926",0.118994826311899,0.000116250234034968
"8557---10926",0.231393775372124,3.4875071982144e-05
"1383---10926",0.241053342336259,5.812511997024e-05
"5183---10926",0.170034843205575,4.6500095976192e-05
"10204---10926",0.239533287577213,0.00032550066002232
"7681---10926",0.244147157190635,3.4875071982144e-05
"5564---10926",0.304469273743017,0.000174375377627256
"4552---10926",0.23598615916955,5.812511997024e-05
"7173---10926",0.144846796657382,4.6500095976192e-05
"248---10926",0.133576642335766,0.000139500282023064
"216---10926",0.135057471264368,0.000337125684016368
"78---10926",0.178374655647383,3.4875071982144e-05
"9489---10926",0.148995148995149,3.4875071982144e-05
"2312---10926",0.232970027247956,4.6500095976192e-05
"7846---10926",0.219824679703304,3.4875071982144e-05
"6069---10926",0.244274809160305,0.000127875258029016
"5088---11656",0.0863895680521597,0.000162750335916672
"6172---11656",0.199186991869919,8.1375167958336e-05
"8175---11656",0.14967925873129,0.000217000434109368
"8290---11656",0.25050916496945,8.1375167958336e-05
