"pair","pairwise_distance","frxfr"
"5088---6172",0.19958988380041,5.7886247915352e-05
"5088---8175",0.118201595358956,4.6500093023436e-05
"6172---8175",0.213498622589532,7.71816589861005e-05
"5088---8290",0.223374827109267,1.7437535991072e-05
"6172---8290",0.232059020791415,2.8943123957676e-05
"8175---8290",0.239280774550484,2.3250046511718e-05
"5088---7409",0.222460658082976,2.3250047988096e-05
"6172---7409",0.264805990469707,3.8590831943568e-05
"8175---7409",0.240740740740741,3.1000062015624e-05
"8290---7409",0.260989010989011,1.1625023994048e-05
"5088---6874",0.072987208427389,5.8125117017484e-05
"6172---6874",0.185683912119064,9.64770749578845e-05
"8175---6874",0.0972117558402412,7.75001511020523e-05
"8290---6874",0.224285714285714,2.9062558508742e-05
"7409---6874",0.221732745961821,3.8750078011656e-05
"5088---8557",0.190889370932755,1.7437535991072e-05
"6172---8557",0.161664392905866,2.8943123957676e-05
"8175---8557",0.218446601941748,2.3250046511718e-05
"8290---8557",0.257065948855989,8.718767995536e-06
"7409---8557",0.276712328767123,1.1625023994048e-05
"6874---8557",0.209136331192006,2.9062558508742e-05
"5088---1383",0.194945848375451,9.647707985892e-05
"6172---1383",0.15997277059224,0.000160134326481735
"8175---1383",0.22560553633218,0.000128636098310167
"8290---1383",0.25923438549362,4.823853992946e-05
"7409---1383",0.275342465753425,6.431805323928e-05
"6874---1383",0.213571428571429,0.000160795124929808
"8557---1383",0.0240880935994494,4.823853992946e-05
"5088---5183",0.100374531835206,2.3250047988096e-05
"6172---5183",0.203146374829001,3.8590831943568e-05
"8175---5183",0.144285714285714,3.1000062015624e-05
"8290---5183",0.242798353909465,1.1625023994048e-05
"7409---5183",0.232016925246827,1.5500031992064e-05
"6874---5183",0.107431935246505,3.8750078011656e-05
"8557---5183",0.205922865013774,1.1625023994048e-05
"1383---5183",0.202888583218707,6.431805323928e-05
"5088---10204",0.185405807892777,0.00016275033001116
"6172---10204",0.224764468371467,0.000270135813802905
"8175---10204",0.224174279690794,0.000217000426235352
"8290---10204",0.233625928426739,8.137516500558e-05
"7409---10204",0.262900976290098,0.00010850022000744
"6874---10204",0.199131064446054,0.000271250536239073
"8557---10204",0.240352064996615,8.137516500558e-05
"1383---10204",0.242567567567568,0.000450226356338175
"5183---10204",0.22964509394572,0.00010850022000744
"5088---7681",0.190751445086705,1.7437535991072e-05
"6172---7681",0.144781144781145,2.8943123957676e-05
"8175---7681",0.228923920493489,2.3250046511718e-05
"8290---7681",0.25582944703531,8.718767995536e-06
"7409---7681",0.278755074424898,1.1625023994048e-05
"6874---7681",0.21004243281471,2.9062558508742e-05
"8557---7681",0.180649526387009,8.718767995536e-06
"1383---7681",0.17972972972973,4.823853992946e-05
"5183---7681",0.219661016949153,1.1625023994048e-05
"10204---7681",0.261394101876676,8.137516500558e-05
"5088---5564",0.265168539325843,8.7187688813628e-05
"6172---5564",0.28030303030303,0.000144715634491486
"8175---5564",0.27662616154396,0.000116250244369613
"8290---5564",0.293793103448276,4.3593844406814e-05
"7409---5564",0.325318246110325,5.8125125875752e-05
"6874---5564",0.277002204261572,0.000145312807307489
"8557---5564",0.280859916782247,4.3593844406814e-05
"1383---5564",0.286805555555556,0.000241192724152478
"5183---5564",0.282269503546099,5.8125125875752e-05
"10204---5564",0.294076655052265,0.000406875866366482
"7681---5564",0.303840877914952,4.3593844406814e-05
"5088---4552",0.181187355435621,2.906255998512e-05
"6172---4552",0.218453188602442,4.823853992946e-05
"8175---4552",0.218772053634439,3.875007751953e-05
"8290---4552",0.244383934649421,1.453127999256e-05
"7409---4552",0.259129213483146,1.937503999008e-05
"6874---4552",0.196207148067104,4.843759751457e-05
"8557---4552",0.230402181322427,1.453127999256e-05
"1383---4552",0.234172906739278,8.03975665491e-05
"5183---4552",0.228611500701262,1.937503999008e-05
"10204---4552",0.0854760250173732,0.0001356252750093
"7681---4552",0.255074424898511,1.453127999256e-05
"5564---4552",0.27887323943662,7.265640734469e-05
"5088---7173",0.0734375,2.3250047988096e-05
"6172---7173",0.195652173913043,3.8590831943568e-05
"8175---7173",0.127674750356633,3.1000062015624e-05
"8290---7173",0.236016371077763,1.1625023994048e-05
"7409---7173",0.232067510548523,1.5500031992064e-05
"6874---7173",0.0810014727540501,3.8750078011656e-05
"8557---7173",0.219562243502052,1.1625023994048e-05
"1383---7173",0.226092896174863,6.431805323928e-05
"5183---7173",0.133286318758815,1.5500031992064e-05
"10204---7173",0.213740458015267,0.00010850022000744
"7681---7173",0.211629479377958,1.1625023994048e-05
"5564---7173",0.292751583391978,5.8125125875752e-05
"4552---7173",0.213137665967855,1.937503999008e-05
"5088---248",0.0862619808306709,6.9750141011532e-05
"6172---248",0.213639526791928,0.000115772490929668
"8175---248",0.123788217747949,9.30001821098642e-05
"8290---248",0.249120337790289,3.4875070505766e-05
"7409---248",0.230992034757422,4.6500094007688e-05
"6874---248",0.0881458966565349,0.000116250229113708
"8557---248",0.224101479915433,3.4875070505766e-05
"1383---248",0.225964912280702,0.000192954151549448
"5183---248",0.1464829586657,4.6500094007688e-05
"10204---248",0.231263383297645,0.000325500646242793
"7681---248",0.217270194986072,3.4875070505766e-05
"5564---248",0.287472845763939,0.000174375370245365
"4552---248",0.223259152907394,5.812511750961e-05
"7173---248",0.121102248005801,4.6500094007688e-05
"5088---216",0.0834670947030498,0.000168562842008184
"6172---216",0.224433768016472,0.000279783521788797
"8175---216",0.125735294117647,0.000224750441739258
"8290---216",0.261261261261261,8.4281421004092e-05
"7409---216",0.243050605844619,0.000112375228005456
"6874---216",0.0932330827067669,0.000280938055741987
"8557---216",0.230929264909847,8.4281421004092e-05
"1383---216",0.232525951557093,0.000466305869647995
"5183---216",0.153681200857756,0.000112375228005456
"10204---216",0.243679775280899,0.000786626567494885
"7681---216",0.228395061728395,8.4281421004092e-05
"5564---216",0.295794725588026,0.00042140714783542
"4552---216",0.235502121640736,0.00014046903500682
"7173---216",0.128571428571429,0.000112375228005456
"248---216",0.0111690245718541,0.000337125669744715
"5088---78",0.0987951807228916,0.000354510138312828
"6172---78",0.207521826729349,0.000588422061620086
"8175---78",0.161723163841808,0.000472680154401913
"8290---78",0.238705327039784,0.000177255069156414
"7409---78",0.254166666666667,0.000236340092208552
"6874---78",0.119446467589221,0.000590850200506189
"8557---78",0.230561189993239,0.000177255069156414
"1383---78",0.232275489534099,0.000980703436033477
"5183---78",0.154006968641115,0.000236340092208552
"10204---78",0.217957505140507,0.00165438058542948
"7681---78",0.232620320855615,0.000177255069156414
"5564---78",0.297278436845778,0.000886275435827642
"4552---78",0.220303867403315,0.00029542511526069
"7173---78",0.131615598885794,0.000236340092208552
"248---78",0.133909287257019,0.000709020246610465
"216---78",0.146704464918498,0.00171346560848162
"5088---9489",0.0901771336553945,1.7437535991072e-05
"6172---9489",0.228282828282828,2.8943123957676e-05
"8175---9489",0.145493257629524,2.3250046511718e-05
"8290---9489",0.257780784844384,8.718767995536e-06
"7409---9489",0.251221214235869,1.1625023994048e-05
"6874---9489",0.127007299270073,2.9062558508742e-05
"8557---9489",0.236092265943012,8.718767995536e-06
"1383---9489",0.239159891598916,4.823853992946e-05
"5183---9489",0.155944055944056,1.1625023994048e-05
"10204---9489",0.230240549828179,8.137516500558e-05
"7681---9489",0.24597855227882,8.718767995536e-06
"5564---9489",0.285714285714286,4.3593844406814e-05
"4552---9489",0.226989619377163,1.453127999256e-05
"7173---9489",0.13696715583508,1.1625023994048e-05
"248---9489",0.152958152958153,3.4875070505766e-05
"216---9489",0.158380681818182,8.4281421004092e-05
"78---9489",0.156876295784381,0.000177255069156414
"5088---2312",0.15843137254902,0.000171561994663212
"6172---2312",0.181818181818182,0.000284761567259608
"8175---2312",0.206800832755031,0.000228749311692034
"8290---2312",0.233739837398374,8.5780997331606e-05
"7409---2312",0.25207182320442,0.000114374663108808
"6874---2312",0.197857142857143,0.000285936643246438
"8557---2312",0.213598901098901,8.5780997331606e-05
"1383---2312",0.208647906657515,0.000474602612099347
"5183---2312",0.203168044077135,0.000114374663108808
